candidateId,eligible,trainRank,volatilityLookbackSessions,reversalZThreshold,minVolatilityPct,maxVolatilityPct,trainTrades,trainReturnPct,trainSharpe,trainSortino,trainMaxDrawdownPct,trainProfitFactor,profitableTrainYears,trainYearCount,holdoutTrades,holdoutReturnPct,holdoutSharpe,holdoutSortino,holdoutMaxDrawdownPct,holdoutProfitFactor,allTrades,allReturnPct,allSharpe,allSortino,allMaxDrawdownPct
lb30-z0.8-vol2.5-4,false,155.2187,30,0.8,2.5,4,302,54.5,0.74,1.14,-4.93,1.63,15,17,24,1.05,0.52,0.91,-1.46,1.2,326,56.12,0.72,1.12,-4.93
lb30-z2-vol3-4,false,153.2387,30,2,3,4,20,8.65,0.66,1.12,-1.81,4.32,7,10,3,0.11,1.91,0,-0.12,1.95,23,8.78,0.64,1.06,-1.81
lb20-z2-vol3-4,false,152.6316,20,2,3,4,22,10.92,0.67,0.95,-2.48,4.43,9,12,2,-0.12,-12.41,0,-0.12,0.04,24,10.8,0.64,0.93,-2.48
lb30-z0.65-vol2.5-4,false,152.181,30,0.65,2.5,4,360,57.49,0.72,1.15,-6.53,1.54,13,17,28,4.05,1.59,3.25,-1.74,1.71,388,63.88,0.74,1.19,-6.53
lb30-z0.8-vol3-5,false,147.699,30,0.8,3,5,278,45.41,0.69,1.2,-6.36,1.54,13,16,23,3.51,1.51,1.85,-2.08,1.81,301,50.52,0.7,1.19,-6.36
lb60-z2-vol3-5,false,147.5531,60,2,3,5,31,11.36,0.62,1.38,-1.81,3.07,9,11,7,6.85,6.11,0,-0.07,91.7,38,18.99,0.8,1.94,-1.81
lb60-z0.8-vol3-4,false,147.5443,60,0.8,3,4,204,35.84,0.68,1.29,-3.72,1.69,12,14,18,5.61,4.16,5.16,-2.08,2.64,222,43.46,0.73,1.33,-3.72
lb30-z0.8-vol3-6,false,146.9048,30,0.8,3,6,332,48.17,0.65,1.16,-6.43,1.45,14,16,26,8.45,2.73,4.19,-2.08,2.89,358,60.68,0.73,1.28,-6.43
lb30-z0.35-vol3-4,false,144.9875,30,0.35,3,4,336,47.25,0.68,1.14,-7.54,1.49,12,16,25,4.88,2.17,5.59,-1.22,2.21,361,54.44,0.72,1.22,-7.54
lb40-z0.8-vol2-4,false,144.0731,40,0.8,2,4,485,49.91,0.62,0.94,-6.16,1.38,15,18,27,3.43,1.72,2.53,-2.08,1.51,512,55.05,0.63,0.96,-6.16
lb40-z2-vol3-8,false,143.6514,40,2,3,8,34,12.36,0.59,1.35,-2.38,2.86,10,14,7,3.82,3.74,112.12,-0.12,20.5,41,16.65,0.68,1.58,-2.38
lb40-z2-vol3-99,false,143.6514,40,2,3,99,34,12.36,0.59,1.35,-2.38,2.86,10,14,7,3.82,3.74,112.12,-0.12,20.5,41,16.65,0.68,1.58,-2.38
lb30-z0.65-vol1.5-4,false,142.4499,30,0.65,1.5,4,665,50.48,0.56,0.89,-8.11,1.28,15,18,28,4.05,1.59,3.25,-1.74,1.71,693,56.58,0.59,0.93,-8.11
lb30-z0.65-vol2-4,false,142.0513,30,0.65,2,4,557,50.72,0.59,0.93,-6.76,1.33,14,18,28,4.05,1.59,3.25,-1.74,1.71,585,56.83,0.61,0.97,-6.76
lb40-z0.8-vol0-4,false,141.2105,40,0.8,0,4,570,49.66,0.59,0.91,-7.75,1.33,14,18,27,3.43,1.72,2.53,-2.08,1.51,597,54.8,0.61,0.93,-7.75
lb40-z0.8-vol1-4,false,141.2105,40,0.8,1,4,570,49.66,0.59,0.91,-7.75,1.33,14,18,27,3.43,1.72,2.53,-2.08,1.51,597,54.8,0.61,0.93,-7.75
lb30-z1-vol2.5-4,false,140.6676,30,1,2.5,4,229,43.56,0.67,0.98,-3.95,1.66,14,17,21,0.15,0.1,0.17,-1.9,1.04,250,43.78,0.64,0.95,-3.95
lb30-z0.65-vol0-4,false,140.3417,30,0.65,0,4,682,49.95,0.56,0.87,-8.88,1.28,14,18,28,4.05,1.59,3.25,-1.74,1.71,710,56.03,0.58,0.92,-8.88
lb30-z0.65-vol1-4,false,140.3417,30,0.65,1,4,682,49.95,0.56,0.87,-8.88,1.28,14,18,28,4.05,1.59,3.25,-1.74,1.71,710,56.03,0.58,0.92,-8.88
lb40-z0.8-vol1.5-4,false,140.0846,40,0.8,1.5,4,566,48.66,0.58,0.9,-7.75,1.33,14,18,27,3.43,1.72,2.53,-2.08,1.51,593,53.76,0.6,0.92,-7.75
lb40-z0.65-vol3-4,false,140.0613,40,0.65,3,4,266,37.54,0.63,1.13,-6.66,1.51,13,16,17,5.23,4.2,5.42,-2.08,2.51,283,44.72,0.68,1.19,-6.66
lb40-z0.8-vol2.5-5,false,137.3716,40,0.8,2.5,5,394,48.91,0.61,0.95,-10.43,1.4,14,17,29,3.69,1.75,2.5,-2.08,1.55,423,54.4,0.62,0.98,-10.43
lb40-z0.8-vol3-6,false,137.2359,40,0.8,3,6,362,46.32,0.6,1.05,-6.99,1.39,12,16,22,7.82,2.66,4.64,-2.08,2.49,384,57.76,0.66,1.16,-6.99
lb30-z0.8-vol2-4,false,136.1638,30,0.8,2,4,465,43.25,0.56,0.85,-5.46,1.35,15,18,24,1.05,0.52,0.91,-1.46,1.2,489,44.75,0.55,0.84,-5.46
lb40-z1-vol3-4,false,135.2897,40,1,3,4,150,29.95,0.65,1.1,-3.57,1.77,11,15,11,2.12,2.03,2.29,-2.08,1.74,161,32.7,0.65,1.06,-3.57
lb40-z2-vol3-6,false,133.9158,40,2,3,6,33,11.3,0.54,1.26,-2.38,2.71,9,13,6,3.04,3,98.02,-0.12,16.64,39,14.68,0.61,1.44,-2.38
lb40-z1-vol2.5-4,false,133.3066,40,1,2.5,4,230,37.64,0.62,0.94,-4.68,1.6,13,16,23,0.75,0.46,0.64,-2.08,1.13,253,38.67,0.6,0.89,-4.68
lb30-z0.65-vol3-5,false,132.6309,30,0.65,3,5,350,44.04,0.59,0.98,-8.99,1.39,12,16,27,6.98,2.55,3.5,-2.08,2.47,377,54.1,0.65,1.07,-8.99
lb40-z2-vol3-5,false,131.9403,40,2,3,5,32,10.96,0.53,1.24,-2.38,2.67,9,13,5,0.36,2.47,14.51,-0.12,2.86,37,11.36,0.53,1.16,-2.38
lb20-z0.65-vol3-6,false,131.1962,20,0.65,3,6,406,46.31,0.55,0.91,-8.62,1.33,13,16,27,4.05,1.47,2.08,-2.08,1.73,433,52.23,0.58,0.94,-8.62
lb60-z0.65-vol3-4,false,130.6292,60,0.65,3,4,267,32.48,0.55,1.04,-4.62,1.45,12,14,19,5.8,4.3,5.19,-2.08,2.69,286,40.17,0.61,1.12,-4.62
lb40-z0.8-vol3-8,false,130.1492,40,0.8,3,8,366,42.78,0.56,0.95,-8.39,1.35,12,16,25,10.31,3.25,6.01,-2.08,2.76,391,57.5,0.65,1.12,-8.39
lb40-z0.8-vol3-99,false,130.1492,40,0.8,3,99,366,42.78,0.56,0.95,-8.39,1.35,12,16,25,10.31,3.25,6.01,-2.08,2.76,391,57.5,0.65,1.12,-8.39
lb30-z0.8-vol1.5-4,false,130.0828,30,0.8,1.5,4,554,41.21,0.51,0.79,-9.12,1.29,14,18,24,1.05,0.52,0.91,-1.46,1.2,578,42.69,0.51,0.78,-9.12
lb20-z0.8-vol3-5,false,129.8452,20,0.8,3,5,267,38.97,0.58,0.9,-7.56,1.46,14,16,21,0.98,0.44,0.55,-2.08,1.2,288,40.32,0.56,0.87,-7.56
lb30-z0.8-vol0-4,false,129.7341,30,0.8,0,4,568,40.89,0.51,0.78,-9.72,1.28,14,18,24,1.05,0.52,0.91,-1.46,1.2,592,42.37,0.5,0.77,-9.72
lb30-z0.8-vol1-4,false,129.7341,30,0.8,1,4,568,40.89,0.51,0.78,-9.72,1.28,14,18,24,1.05,0.52,0.91,-1.46,1.2,592,42.37,0.5,0.77,-9.72
lb20-z0.8-vol2.5-4,false,129.4935,20,0.8,2.5,4,296,41.48,0.6,0.9,-5.47,1.5,11,17,23,1.39,0.6,1.23,-1.55,1.26,319,43.44,0.59,0.89,-5.47
lb30-z1.25-vol3-4,false,129.4402,30,1.25,3,4,84,21.76,0.63,1.09,-4.23,2.08,9,15,9,2.36,1.65,4.24,-0.78,3,93,24.64,0.66,1.15,-4.23
lb40-z0.8-vol0-5,false,128.5433,40,0.8,0,5,653,44.96,0.49,0.76,-10.43,1.24,13,18,29,3.69,1.75,2.5,-2.08,1.55,682,50.3,0.51,0.79,-10.43
lb40-z0.8-vol1-5,false,128.5433,40,0.8,1,5,653,44.96,0.49,0.76,-10.43,1.24,13,18,29,3.69,1.75,2.5,-2.08,1.55,682,50.3,0.51,0.79,-10.43
lb40-z0.8-vol2-5,false,128.2046,40,0.8,2,5,568,45.19,0.51,0.78,-10.43,1.27,13,18,29,3.69,1.75,2.5,-2.08,1.55,597,50.55,0.53,0.81,-10.43
lb20-z0.65-vol3-5,false,127.8771,20,0.65,3,5,340,42.24,0.57,0.9,-9.59,1.39,12,16,27,4.05,1.47,2.08,-2.08,1.73,367,48,0.59,0.93,-9.59
lb60-z0.5-vol3-4,false,127.8353,60,0.5,3,4,332,35.93,0.55,0.97,-7.22,1.39,11,14,20,7.27,5.16,6.28,-2.08,3.1,352,45.81,0.63,1.09,-7.22
lb40-z0.65-vol3-6,false,127.5026,40,0.65,3,6,446,41.23,0.5,0.88,-8.93,1.28,13,16,26,6.69,2.17,3.73,-2.11,1.96,472,50.68,0.55,0.97,-8.93
lb40-z0.8-vol1.5-5,false,127.4287,40,0.8,1.5,5,649,43.99,0.48,0.75,-10.43,1.24,13,18,29,3.69,1.75,2.5,-2.08,1.55,678,49.3,0.5,0.78,-10.43
lb60-z0.35-vol2-6,false,127.2975,60,0.35,2,6,1110,50.69,0.41,0.62,-16.57,1.14,13,18,60,7.42,1.61,2.53,-4.43,1.43,1170,61.86,0.45,0.68,-16.57
lb60-z0.35-vol2-8,false,127.2975,60,0.35,2,8,1110,50.69,0.41,0.62,-16.57,1.14,13,18,72,10.73,2.15,3.45,-4.43,1.56,1182,66.86,0.47,0.72,-16.57
lb60-z0.35-vol2-99,false,127.2975,60,0.35,2,99,1110,50.69,0.41,0.62,-16.57,1.14,13,18,72,10.73,2.15,3.45,-4.43,1.56,1182,66.86,0.47,0.72,-16.57
lb40-z1-vol0-4,false,127.0337,40,1,0,4,430,38.15,0.52,0.78,-7.88,1.34,14,18,23,0.75,0.46,0.64,-2.08,1.13,453,39.19,0.51,0.75,-7.88
lb40-z1-vol1-4,false,127.0337,40,1,1,4,430,38.15,0.52,0.78,-7.88,1.34,14,18,23,0.75,0.46,0.64,-2.08,1.13,453,39.19,0.51,0.75,-7.88
lb40-z0.8-vol3-5,false,126.7481,40,0.8,3,5,294,37.17,0.56,0.93,-11.73,1.41,13,16,17,5.09,3.74,4.61,-2.08,2.59,311,44.15,0.61,1,-11.73
lb30-z2-vol2.5-5,false,126.6153,30,2,2.5,5,45,16.97,0.57,1.02,-3.32,2.45,10,14,6,-0.86,-1.84,-1.57,-1.34,0.39,51,15.96,0.51,0.88,-3.32
lb40-z0.35-vol2-6,false,126.04,40,0.35,2,6,1111,49.47,0.41,0.62,-15.81,1.14,12,18,54,5.8,1.33,2.03,-4.43,1.38,1165,58.14,0.43,0.66,-15.81
lb60-z1-vol2.5-4,false,125.8522,60,1,2.5,4,209,31.38,0.59,0.95,-6.38,1.55,11,13,25,1,0.57,0.76,-2.08,1.16,234,32.69,0.56,0.89,-6.38
lb40-z1-vol1.5-4,false,125.803,40,1,1.5,4,427,37.33,0.51,0.77,-7.88,1.33,14,18,23,0.75,0.46,0.64,-2.08,1.13,450,38.36,0.5,0.74,-7.88
lb40-z1-vol2-4,false,125.731,40,1,2,4,360,36.09,0.51,0.76,-5.93,1.37,15,18,23,0.75,0.46,0.64,-2.08,1.13,383,37.11,0.5,0.73,-5.93
lb40-z0.65-vol3-5,false,125.1437,40,0.65,3,5,364,37.99,0.52,0.89,-11.43,1.33,13,16,19,5.49,3.96,5.11,-2.08,2.55,383,45.56,0.57,0.97,-11.43
lb30-z1-vol2.5-6,false,125.0992,30,1,2.5,6,338,39.33,0.51,0.79,-4.78,1.36,14,17,29,3.12,0.99,1.63,-2.08,1.4,367,43.67,0.52,0.81,-4.78
lb30-z2-vol2.5-6,false,124.9365,30,2,2.5,6,47,16.77,0.56,1.01,-3.32,2.38,10,14,7,1.79,1.5,2.72,-1.34,2.28,54,18.86,0.56,1.02,-3.32
lb30-z2-vol2.5-8,false,124.9365,30,2,2.5,8,47,16.77,0.56,1.01,-3.32,2.38,10,14,8,2.55,2.09,3.57,-1.34,2.81,55,19.75,0.58,1.05,-3.32
lb30-z2-vol2.5-99,false,124.9365,30,2,2.5,99,47,16.77,0.56,1.01,-3.32,2.38,10,14,8,2.55,2.09,3.57,-1.34,2.81,55,19.75,0.58,1.05,-3.32
lb20-z2-vol2.5-4,false,124.7805,20,2,2.5,4,47,14.14,0.53,0.92,-3.66,2.42,13,16,4,0.7,0.53,0.94,-1.34,1.54,51,14.94,0.51,0.9,-3.66
lb30-z1-vol2-4,false,124.5359,30,1,2,4,356,36.08,0.52,0.76,-6.12,1.37,14,18,21,0.15,0.1,0.17,-1.9,1.04,377,36.29,0.49,0.73,-6.12
lb20-z0.8-vol3-6,false,124.3613,20,0.8,3,6,320,37.62,0.52,0.82,-7.63,1.35,14,16,21,0.98,0.44,0.55,-2.08,1.2,341,38.96,0.51,0.79,-7.63
lb40-z0.5-vol3-4,false,123.9738,40,0.5,3,4,320,34,0.53,0.88,-7.22,1.36,12,16,18,5.42,4.35,5.45,-2.08,2.56,338,41.26,0.58,0.97,-7.22
lb60-z0.35-vol0-6,false,123.7718,60,0.35,0,6,1245,46.8,0.38,0.57,-18.9,1.13,12,18,60,7.42,1.61,2.53,-4.43,1.43,1305,57.69,0.42,0.63,-18.9
lb60-z0.35-vol0-8,false,123.7718,60,0.35,0,8,1245,46.8,0.38,0.57,-18.9,1.13,12,18,72,10.73,2.15,3.45,-4.43,1.56,1317,62.55,0.44,0.67,-18.9
lb60-z0.35-vol0-99,false,123.7718,60,0.35,0,99,1245,46.8,0.38,0.57,-18.9,1.13,12,18,72,10.73,2.15,3.45,-4.43,1.56,1317,62.55,0.44,0.67,-18.9
lb60-z0.35-vol1-6,false,123.7718,60,0.35,1,6,1245,46.8,0.38,0.57,-18.9,1.13,12,18,60,7.42,1.61,2.53,-4.43,1.43,1305,57.69,0.42,0.63,-18.9
lb60-z0.35-vol1-8,false,123.7718,60,0.35,1,8,1245,46.8,0.38,0.57,-18.9,1.13,12,18,72,10.73,2.15,3.45,-4.43,1.56,1317,62.55,0.44,0.67,-18.9
lb60-z0.35-vol1-99,false,123.7718,60,0.35,1,99,1245,46.8,0.38,0.57,-18.9,1.13,12,18,72,10.73,2.15,3.45,-4.43,1.56,1317,62.55,0.44,0.67,-18.9
lb20-z0.65-vol2.5-4,false,123.6713,20,0.65,2.5,4,363,39.1,0.54,0.82,-6.75,1.38,11,17,27,1.38,0.58,1.23,-1.79,1.22,390,41.02,0.53,0.82,-6.75
lb40-z0.35-vol0-6,false,123.6376,40,0.35,0,6,1246,44.35,0.37,0.56,-16.39,1.12,12,18,54,5.8,1.33,2.03,-4.43,1.38,1300,52.72,0.4,0.6,-16.39
lb40-z0.35-vol1-6,false,123.6376,40,0.35,1,6,1246,44.35,0.37,0.56,-16.39,1.12,12,18,54,5.8,1.33,2.03,-4.43,1.38,1300,52.72,0.4,0.6,-16.39
lb30-z1-vol3-6,false,123.4665,30,1,3,6,242,31.17,0.52,0.89,-4.7,1.42,13,16,20,5.26,1.88,2.79,-2.08,2.26,262,38.07,0.57,0.96,-4.7
lb20-z0.35-vol0-6,false,123.3386,20,0.35,0,6,1233,44.04,0.37,0.56,-16.37,1.12,12,18,57,7.55,2,3.28,-2.08,1.59,1290,54.92,0.41,0.63,-16.37
lb20-z0.35-vol1-6,false,123.3386,20,0.35,1,6,1233,44.04,0.37,0.56,-16.37,1.12,12,18,57,7.55,2,3.28,-2.08,1.59,1290,54.92,0.41,0.63,-16.37
lb30-z1-vol3-5,false,122.6383,30,1,3,5,204,29.37,0.54,0.91,-4.74,1.49,12,16,19,2.52,1.11,1.4,-2.08,1.62,223,32.62,0.55,0.9,-4.74
lb20-z0.35-vol2-6,false,122.5725,20,0.35,2,6,1040,43.12,0.37,0.57,-12.74,1.13,13,18,57,7.55,2,3.28,-2.08,1.59,1097,53.93,0.42,0.65,-12.74
lb40-z0.35-vol1.5-6,false,122.5555,40,0.35,1.5,6,1242,43.38,0.36,0.55,-16.39,1.12,12,18,54,5.8,1.33,2.03,-4.43,1.38,1296,51.7,0.39,0.59,-16.39
lb30-z1-vol2.5-5,false,122.0353,30,1,2.5,5,300,37.41,0.52,0.78,-5.97,1.4,13,17,28,0.43,0.19,0.27,-2.08,1.07,328,38,0.5,0.74,-5.97
lb30-z0.35-vol0-6,false,121.9491,30,0.35,0,6,1239,45.17,0.37,0.56,-16.66,1.12,11,18,57,8.41,1.89,2.92,-3.18,1.57,1296,57.38,0.42,0.63,-16.66
lb30-z0.35-vol1-6,false,121.9491,30,0.35,1,6,1239,45.17,0.37,0.56,-16.66,1.12,11,18,57,8.41,1.89,2.92,-3.18,1.57,1296,57.38,0.42,0.63,-16.66
lb30-z0.35-vol2-6,false,121.8433,30,0.35,2,6,1081,45.94,0.39,0.59,-14.73,1.14,11,18,57,8.41,1.89,2.92,-3.18,1.57,1138,58.21,0.43,0.66,-14.73
lb30-z0.35-vol1.5-6,false,121.6233,30,0.35,1.5,6,1218,44.74,0.37,0.56,-16.29,1.12,11,18,57,8.41,1.89,2.92,-3.18,1.57,1275,56.91,0.42,0.63,-16.29
lb30-z0.5-vol3-5,false,121.4609,30,0.5,3,5,432,41.53,0.51,0.82,-11.82,1.3,11,16,29,6.17,2.19,3.08,-2.08,2.09,461,50.26,0.56,0.89,-11.82
lb20-z0.35-vol0-8,false,121.3645,20,0.35,0,8,1262,43.06,0.36,0.54,-19.13,1.12,12,18,65,10.04,2.08,3.26,-4.43,1.58,1327,57.42,0.42,0.64,-19.13
lb20-z0.35-vol0-99,false,121.3645,20,0.35,0,99,1262,43.06,0.36,0.54,-19.13,1.12,12,18,68,9.78,2.02,3.16,-4.43,1.55,1330,57.05,0.42,0.63,-19.13
lb20-z0.35-vol1-8,false,121.3645,20,0.35,1,8,1262,43.06,0.36,0.54,-19.13,1.12,12,18,65,10.04,2.08,3.26,-4.43,1.58,1327,57.42,0.42,0.64,-19.13
lb20-z0.35-vol1-99,false,121.3645,20,0.35,1,99,1262,43.06,0.36,0.54,-19.13,1.12,12,18,68,9.78,2.02,3.16,-4.43,1.55,1330,57.05,0.42,0.63,-19.13
lb60-z0.35-vol1.5-6,false,121.3335,60,0.35,1.5,6,1234,44.16,0.36,0.55,-18.9,1.12,12,18,60,7.42,1.61,2.53,-4.43,1.43,1294,54.85,0.4,0.61,-18.9
lb60-z0.35-vol1.5-8,false,121.3335,60,0.35,1.5,8,1234,44.16,0.36,0.55,-18.9,1.12,12,18,72,10.73,2.15,3.45,-4.43,1.56,1306,59.63,0.43,0.65,-18.9
lb60-z0.35-vol1.5-99,false,121.3335,60,0.35,1.5,99,1234,44.16,0.36,0.55,-18.9,1.12,12,18,72,10.73,2.15,3.45,-4.43,1.56,1306,59.63,0.43,0.65,-18.9
lb20-z0.35-vol2-8,false,120.9448,20,0.35,2,8,1069,42.15,0.36,0.56,-15.63,1.13,13,18,65,10.04,2.08,3.26,-4.43,1.58,1134,56.42,0.42,0.66,-15.63
lb20-z0.35-vol2-99,false,120.9448,20,0.35,2,99,1069,42.15,0.36,0.56,-15.63,1.13,13,18,68,9.78,2.02,3.16,-4.43,1.55,1137,56.05,0.42,0.65,-15.63
lb60-z0.35-vol2-5,false,120.5633,60,0.35,2,5,1031,43.66,0.38,0.58,-19.17,1.14,13,18,52,8.3,2.38,3.57,-4.43,1.57,1083,55.57,0.44,0.66,-19.17
lb20-z0.35-vol2-5,false,120.5433,20,0.35,2,5,949,38.79,0.37,0.56,-11.01,1.14,13,18,57,7.55,2,3.28,-2.08,1.59,1006,49.27,0.42,0.64,-11.01
lb60-z0.5-vol2-6,false,119.9157,60,0.5,2,6,936,39.96,0.36,0.56,-14.07,1.14,14,18,53,6.13,1.4,2.16,-4.43,1.4,989,48.54,0.4,0.61,-14.07
lb60-z0.5-vol2-8,false,119.9157,60,0.5,2,8,936,39.96,0.36,0.56,-14.07,1.14,14,18,60,10.21,2.13,3.35,-4.43,1.62,996,54.25,0.43,0.66,-14.07
lb60-z0.5-vol2-99,false,119.9157,60,0.5,2,99,936,39.96,0.36,0.56,-14.07,1.14,14,18,60,10.21,2.13,3.35,-4.43,1.62,996,54.25,0.43,0.66,-14.07
lb20-z0.35-vol0-5,false,119.7067,20,0.35,0,5,1142,39.68,0.36,0.54,-13.27,1.13,11,18,57,7.55,2,3.28,-2.08,1.59,1199,50.23,0.41,0.62,-13.27
lb20-z0.35-vol1-5,false,119.7067,20,0.35,1,5,1142,39.68,0.36,0.54,-13.27,1.13,11,18,57,7.55,2,3.28,-2.08,1.59,1199,50.23,0.41,0.62,-13.27
lb20-z0.8-vol3-8,false,119.5376,20,0.8,3,8,331,35.81,0.49,0.78,-8.23,1.33,13,16,25,5.71,1.8,2.93,-2.08,1.98,356,43.56,0.54,0.85,-8.23
lb20-z0.8-vol3-99,false,119.5376,20,0.8,3,99,331,35.81,0.49,0.78,-8.23,1.33,13,16,26,5.18,1.62,2.76,-2.08,1.82,357,42.84,0.53,0.84,-8.23
lb20-z0.8-vol3-4,false,118.8302,20,0.8,3,4,163,25.62,0.55,0.76,-4.25,1.62,13,16,11,0.3,0.22,0.42,-1.26,1.15,174,26,0.53,0.74,-4.25
lb20-z0.35-vol1.5-6,false,118.3311,20,0.35,1.5,6,1190,39.17,0.34,0.51,-16.49,1.11,12,18,57,7.55,2,3.28,-2.08,1.59,1247,49.68,0.38,0.59,-16.49
lb20-z0.5-vol0-6,false,118.2415,20,0.5,0,6,1040,39.34,0.36,0.55,-12.08,1.13,11,18,49,5.46,1.53,2.52,-2.08,1.47,1089,46.94,0.39,0.6,-12.08
lb20-z0.5-vol1-6,false,118.2415,20,0.5,1,6,1040,39.34,0.36,0.55,-12.08,1.13,11,18,49,5.46,1.53,2.52,-2.08,1.47,1089,46.94,0.39,0.6,-12.08
lb40-z0.35-vol2-8,false,117.948,40,0.35,2,8,1121,43.65,0.37,0.55,-19.02,1.13,11,18,67,10.21,2.08,3.3,-4.43,1.57,1188,58.31,0.43,0.65,-19.02
lb40-z0.35-vol2-99,false,117.948,40,0.35,2,99,1121,43.65,0.37,0.55,-19.02,1.13,11,18,67,10.21,2.08,3.3,-4.43,1.57,1188,58.31,0.43,0.65,-19.02
lb60-z0.35-vol0-5,false,117.7186,60,0.35,0,5,1166,39.95,0.35,0.52,-19.17,1.12,12,18,52,8.3,2.38,3.57,-4.43,1.57,1218,51.56,0.4,0.61,-19.17
lb60-z0.35-vol1-5,false,117.7186,60,0.35,1,5,1166,39.95,0.35,0.52,-19.17,1.12,12,18,52,8.3,2.38,3.57,-4.43,1.57,1218,51.56,0.4,0.61,-19.17
lb30-z1-vol1.5-4,false,117.1382,30,1,1.5,4,426,31.67,0.45,0.67,-9.13,1.28,14,18,21,0.15,0.1,0.17,-1.9,1.04,447,31.87,0.43,0.64,-9.13
lb20-z0.35-vol1.5-8,false,116.7218,20,0.35,1.5,8,1219,38.23,0.33,0.5,-19.25,1.11,12,18,65,10.04,2.08,3.26,-4.43,1.58,1284,52.1,0.39,0.6,-19.25
lb20-z0.35-vol1.5-99,false,116.7218,20,0.35,1.5,99,1219,38.23,0.33,0.5,-19.25,1.11,12,18,68,9.78,2.02,3.16,-4.43,1.55,1287,51.75,0.39,0.6,-19.25
lb40-z2-vol3-4,false,116.6106,40,2,3,4,22,7.76,0.45,0.96,-2.38,2.93,7,11,3,0.11,1.91,0,-0.12,1.95,25,7.88,0.44,0.9,-2.38
lb60-z0.5-vol0-5,false,116.3095,60,0.5,0,5,992,33.97,0.33,0.5,-11.47,1.12,13,18,45,7,2.11,3.1,-4.43,1.54,1037,43.35,0.37,0.57,-11.47
lb60-z0.5-vol1-5,false,116.3095,60,0.5,1,5,992,33.97,0.33,0.5,-11.47,1.12,13,18,45,7,2.11,3.1,-4.43,1.54,1037,43.35,0.37,0.57,-11.47
lb30-z1-vol0-4,false,116.2625,30,1,0,4,439,31.32,0.44,0.66,-10.04,1.28,14,18,21,0.15,0.1,0.17,-1.9,1.04,460,31.52,0.42,0.63,-10.04
lb30-z1-vol1-4,false,116.2625,30,1,1,4,439,31.32,0.44,0.66,-10.04,1.28,14,18,21,0.15,0.1,0.17,-1.9,1.04,460,31.52,0.42,0.63,-10.04
lb30-z0.65-vol1.5-8,false,116.2405,30,0.65,1.5,8,872,34.78,0.35,0.54,-14.76,1.14,14,18,45,10.18,2.41,4.33,-2.11,1.89,917,48.5,0.42,0.67,-14.76
lb30-z0.65-vol1.5-99,false,116.2405,30,0.65,1.5,99,872,34.78,0.35,0.54,-14.76,1.14,14,18,45,10.18,2.41,4.33,-2.11,1.89,917,48.5,0.42,0.67,-14.76
lb20-z0.5-vol0-8,false,116.1825,20,0.5,0,8,1063,38.31,0.35,0.53,-14.52,1.12,11,18,56,7.69,1.66,2.66,-4.43,1.47,1119,48.95,0.39,0.6,-14.52
lb20-z0.5-vol0-99,false,116.1825,20,0.5,0,99,1063,38.31,0.35,0.53,-14.52,1.12,11,18,58,7.41,1.6,2.58,-4.43,1.44,1121,48.56,0.39,0.6,-14.52
lb20-z0.5-vol1-8,false,116.1825,20,0.5,1,8,1063,38.31,0.35,0.53,-14.52,1.12,11,18,56,7.69,1.66,2.66,-4.43,1.47,1119,48.95,0.39,0.6,-14.52
lb20-z0.5-vol1-99,false,116.1825,20,0.5,1,99,1063,38.31,0.35,0.53,-14.52,1.12,11,18,58,7.41,1.6,2.58,-4.43,1.44,1121,48.56,0.39,0.6,-14.52
lb20-z2-vol3-5,false,116.0813,20,2,3,5,30,11.09,0.52,0.85,-3.63,2.61,9,13,5,0.36,2.47,14.51,-0.12,2.86,35,11.49,0.52,0.81,-3.63
lb60-z0.65-vol3-6,false,116.0009,60,0.65,3,6,452,34.52,0.42,0.73,-10.47,1.23,13,16,29,6.46,1.9,2.77,-4.43,1.7,481,43.21,0.47,0.8,-10.47
lb20-z0.5-vol2-6,false,115.8903,20,0.5,2,6,865,35.82,0.34,0.53,-10.04,1.14,13,18,49,5.46,1.53,2.52,-2.08,1.47,914,43.23,0.38,0.59,-10.04
lb30-z1.5-vol3-5,false,115.7981,30,1.5,3,5,82,18.52,0.52,0.92,-5.06,1.81,11,16,9,1.54,1.52,4.1,-0.69,2.37,91,20.35,0.54,0.95,-5.06
lb40-z0.35-vol0-8,false,115.5296,40,0.35,0,8,1256,38.72,0.33,0.49,-19.65,1.11,11,18,67,10.21,2.08,3.3,-4.43,1.57,1323,52.89,0.39,0.59,-19.65
lb40-z0.35-vol0-99,false,115.5296,40,0.35,0,99,1256,38.72,0.33,0.49,-19.65,1.11,11,18,67,10.21,2.08,3.3,-4.43,1.57,1323,52.89,0.39,0.59,-19.65
lb40-z0.35-vol1-8,false,115.5296,40,0.35,1,8,1256,38.72,0.33,0.49,-19.65,1.11,11,18,67,10.21,2.08,3.3,-4.43,1.57,1323,52.89,0.39,0.59,-19.65
lb40-z0.35-vol1-99,false,115.5296,40,0.35,1,99,1256,38.72,0.33,0.49,-19.65,1.11,11,18,67,10.21,2.08,3.3,-4.43,1.57,1323,52.89,0.39,0.59,-19.65
