chartIndex,date,equityPct,benchmarkPct,drawdownPct,activeReturnPct,position,signal,netReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,indexReturnPct,split,thesisKind,priorCloseThesisKind,equityUsd,component,researchInstrument,signalInstrument,direction,sourceId,confidence
1149,2025-08-01,198.7063,78.9966,-4.2689,0.0361,0,0,-1.6728,-0.92510192,-0.74772013,-1.709,validation,index-fallback,index-fallback,298706.33,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1150,2025-08-04,203.3384,81.8336,-2.7844,-0.0343,0,0,1.5507,0.69134998,0.85934329,1.585,validation,index-fallback,index-fallback,303338.37,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1151,2025-08-05,201.7819,80.8803,-3.2832,0.0111,0,0,-0.5131,0.13237915,-0.64550509,-0.5243,validation,index-fallback,index-fallback,301781.94,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1152,2025-08-06,204.4584,82.4136,-2.4254,0.0392,0.35,0.5368,0.8869,0.1551558,0.73174014,0.8477,validation,summer-heat-long,index-fallback,304458.45,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5368
1153,2025-08-07,204.4295,82.4554,-2.4347,-0.0325,0.35,0.5368,-0.0095,0.228354,-0.23788771,0.0229,validation,summer-heat-long,summer-heat-long,304429.52,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5368
1154,2025-08-08,203.4088,83.9107,-2.7618,-1.1329,0.35,0.5368,-0.3353,-0.21135233,-0.12393312,0.7976,validation,summer-heat-long,summer-heat-long,303408.77,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.5368
1155,2025-08-11,202.2707,83.502,-3.1266,-0.1528,0,0,-0.3751,-0.09968808,-0.27539253,-0.2222,validation,index-fallback,summer-heat-long,302270.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1156,2025-08-12,205.5416,85.5282,-2.0783,-0.0221,0,0,1.0821,0.37540344,0.70665407,1.1042,validation,index-fallback,index-fallback,305541.56,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1157,2025-08-13,206.4099,86.0659,-1.8,-0.0056,0,0,0.2842,0.36966774,-0.08546815,0.2898,validation,index-fallback,index-fallback,306409.91,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1158,2025-08-14,206.36,86.0348,-1.816,0.0004,0,0,-0.0163,-0.32109212,0.30481984,-0.0167,validation,index-fallback,index-fallback,306359.96,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1159,2025-08-15,205.5794,85.5506,-2.0662,0.0054,0,0,-0.2548,0.13243656,-0.38726007,-0.2603,validation,index-fallback,index-fallback,305579.36,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1160,2025-08-18,204.0979,85.4854,-2.541,-0.4497,-0.4,-0.5617,-0.4848,-0.10862247,-0.37619689,-0.0351,validation,reversion-short,index-fallback,304097.91,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.5617
1161,2025-08-19,206.143,84.1737,-1.8856,1.3797,0,0,0.6725,1.35094776,-0.67841555,-0.7072,validation,index-fallback,reversion-short,306142.97,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1162,2025-08-20,205.1563,83.5668,-2.2018,0.0072,0,0,-0.3223,-0.07598789,-0.2462739,-0.3295,validation,index-fallback,index-fallback,305156.27,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1163,2025-08-21,203.9463,82.823,-2.5896,0.0087,0,0,-0.3965,-0.2756836,-0.12078209,-0.4052,validation,index-fallback,index-fallback,303946.32,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1164,2025-08-22,208.4979,85.6206,-1.1308,-0.0328,0,0,1.4975,0.31287851,1.1845915,1.5302,validation,index-fallback,index-fallback,308497.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1165,2025-08-25,207.2982,84.8835,-1.5153,0.0082,0,0,-0.3889,-0.20706935,-0.18184659,-0.3971,validation,index-fallback,index-fallback,307298.17,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1166,2025-08-26,208.5105,85.6288,-1.1268,-0.0086,0,0,0.3945,-0.06072108,0.45525779,0.4031,validation,index-fallback,index-fallback,308510.46,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1167,2025-08-27,209.1519,86.0228,-0.9213,-0.0044,0,0,0.2079,-0.10771625,0.31564638,0.2123,validation,index-fallback,index-fallback,309151.85,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1168,2025-08-28,210.3854,86.7818,-0.5259,-0.009,0,0,0.399,0.10555051,0.29349259,0.408,validation,index-fallback,index-fallback,310385.37,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1169,2025-08-29,208.2766,85.4846,-1.2018,0.0151,0,0,-0.6794,-0.25275287,-0.42666761,-0.6945,validation,index-fallback,index-fallback,308276.61,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1170,2025-09-02,205.9991,84.0816,-1.9317,0.0176,0,0,-0.7388,-1.23800326,0.49919165,-0.7564,validation,index-fallback,index-fallback,305999.06,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1171,2025-09-03,207.6842,85.116,-1.3916,-0.0112,0,0,0.5507,0.40357088,0.14714431,0.5619,validation,index-fallback,index-fallback,307684.2,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1172,2025-09-04,210.2229,86.6756,-0.578,-0.0175,0,0,0.8251,0.12851427,0.69656196,0.8425,validation,index-fallback,index-fallback,310222.9,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1173,2025-09-05,209.6515,86.3242,-0.7611,0.004,0,0,-0.1842,0.48517078,-0.66935796,-0.1882,validation,index-fallback,index-fallback,309651.47,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1174,2025-09-08,208.4959,86.8877,-1.1315,-0.6755,0.35,0.6985,-0.3732,0.25641244,-0.62959048,0.3024,validation,summer-heat-long,index-fallback,308495.85,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6985
1175,2025-09-09,209.7909,87.3626,-0.7164,0.1658,0.35,0.6985,0.4198,0.33932992,0.08048558,0.2541,validation,summer-heat-long,summer-heat-long,309790.92,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6985
1176,2025-09-10,207.2333,87.8072,-1.5361,-1.0629,0.35,0.6985,-0.8256,-0.49954133,-0.32604357,0.2373,validation,summer-heat-long,summer-heat-long,307233.29,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.6985
1177,2025-09-11,208.4281,89.2524,-1.1532,-0.3806,0,0,0.3889,-0.03458495,0.42345249,0.7695,validation,index-fallback,summer-heat-long,308428.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1178,2025-09-12,208.6369,89.3835,-1.0863,-0.0016,0,0,0.0677,0.03347975,0.03418215,0.0693,validation,index-fallback,index-fallback,308636.92,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1179,2025-09-15,210.4236,90.5024,-0.5137,-0.0119,0,0,0.5789,0.32366298,0.25526078,0.5908,validation,index-fallback,index-fallback,310423.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1180,2025-09-16,210.0483,90.2673,-0.634,0.0025,0,0,-0.1209,0.10171736,-0.22260467,-0.1234,validation,index-fallback,index-fallback,310048.32,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1181,2025-09-17,212.6344,90.015,0,0.9667,-0.5,-0.9249,0.8341,0.00403136,0.8300857,-0.1326,validation,reversion-short,index-fallback,312634.43,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.9249
1182,2025-09-18,218.5326,91.0787,0,1.3268,-0.5,-0.9266,1.8866,0.60190222,1.28471748,0.5598,validation,reversion-short,reversion-short,318532.59,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.9266
1183,2025-09-19,221.508,92.0521,0,0.4247,0,0,0.9341,0.73329404,0.20076381,0.5094,validation,index-fallback,reversion-short,321508.01,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1184,2025-09-22,223.0963,93.0204,0,-0.0102,0,0,0.494,-0.19555277,0.68958226,0.5042,validation,index-fallback,index-fallback,323096.26,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1185,2025-09-23,224.4794,91.9547,0,0.9802,0.35,0.9144,0.4281,-0.00241666,0.4304686,-0.5521,validation,summer-heat-long,index-fallback,324479.43,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.9144
1186,2025-09-24,223.7734,91.3084,-0.2176,0.1191,0.35,0.9144,-0.2176,-0.19288031,-0.02474842,-0.3367,validation,summer-heat-long,summer-heat-long,323773.36,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.9144
1187,2025-09-25,224.9292,90.4125,0,0.8254,0.35,0.9144,0.357,0.63006552,-0.27301634,-0.4683,validation,summer-heat-long,summer-heat-long,324929.23,summer-alpha,UNG,NG=F,long,gfs-gefs-core,0.9144
1188,2025-09-26,223.3666,91.471,-0.4809,-1.0368,-0.4,-0.9144,-0.4809,-0.40408511,-0.07679637,0.5559,validation,reversion-short,summer-heat-long,323366.65,summer-alpha,UNG,NG=F,short,gfs-gefs-core,0.9144
1189,2025-09-29,223.484,92.0747,-0.4448,-0.279,0,0,0.0363,0.14964837,-0.1133299,0.3153,validation,index-fallback,reversion-short,323484.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1190,2025-09-30,224.5839,92.7412,-0.1063,-0.007,0,0,0.34,-0.10068583,0.44068474,0.347,validation,index-fallback,index-fallback,324583.88,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1191,2025-10-01,225.8053,93.4814,0,-0.0077,0,0,0.3763,-0.44541261,0.82172669,0.384,validation,index-fallback,index-fallback,325805.29,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1192,2025-10-02,226.3455,93.8085,0,-0.0033,0,0,0.1658,0.3602403,-0.19444135,0.1691,validation,index-fallback,index-fallback,326345.47,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1193,2025-10-03,226.1072,93.6641,-0.073,0.0015,0,0,-0.073,0.11902727,-0.19202063,-0.0745,validation,index-fallback,index-fallback,326107.24,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1194,2025-10-06,227.4547,94.4814,0,-0.0089,0,0,0.4132,0.44282547,-0.02966552,0.422,validation,index-fallback,index-fallback,327454.71,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1195,2025-10-07,226.2015,93.7218,-0.3827,0.0079,0,0,-0.3827,0.15653626,-0.53918707,-0.3906,validation,index-fallback,index-fallback,326201.55,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1196,2025-10-08,228.4191,95.0664,0,-0.0143,0,0,0.6798,0.15827306,0.52149088,0.6941,validation,index-fallback,index-fallback,328419.06,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1197,2025-10-09,227.6479,94.5988,-0.2348,0.0049,0,0,-0.2348,0.05900573,-0.29380572,-0.2397,validation,index-fallback,index-fallback,327647.94,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1198,2025-10-10,218.5105,89.0605,-3.0171,0.0572,0,0,-2.7888,0.13482674,-2.92364803,-2.846,validation,index-fallback,index-fallback,318510.49,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1199,2025-10-13,223.6165,92.1566,-1.4623,-0.0345,0,0,1.6031,1.23263697,0.37043711,1.6376,validation,index-fallback,index-fallback,323616.53,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1200,2025-10-14,222.8437,91.6885,-1.6976,0.0048,0,0,-0.2388,-0.91044722,0.67161608,-0.2436,validation,index-fallback,index-fallback,322843.74,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1201,2025-10-15,224.386,92.6236,-1.228,-0.0101,0,0,0.4777,0.74924647,-0.27153238,0.4878,validation,index-fallback,index-fallback,324385.96,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1202,2025-10-16,222.4808,91.4686,-1.8081,0.0123,0,0,-0.5873,0.31093502,-0.89821316,-0.5996,validation,index-fallback,index-fallback,322480.84,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1203,2025-10-17,224.2945,92.568,-1.2559,-0.0118,0,0,0.5624,-0.2061157,0.76854937,0.5742,validation,index-fallback,index-fallback,324294.47,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1204,2025-10-20,227.7667,94.6728,-0.1986,-0.0223,0,0,1.0707,0.45766988,0.61305971,1.093,validation,index-fallback,index-fallback,327766.69,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1205,2025-10-21,227.7156,94.6418,-0.2142,0.0003,0,0,-0.0156,0.02263823,-0.03825963,-0.0159,validation,index-fallback,index-fallback,327715.56,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1206,2025-10-22,225.7955,93.4786,-0.7989,0.0117,0,0,-0.5859,0.07509129,-0.66099091,-0.5976,validation,index-fallback,index-fallback,325795.48,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1207,2025-10-23,227.7841,94.684,-0.1933,-0.0126,0,0,0.6104,0.01762504,0.59277471,0.623,validation,index-fallback,index-fallback,327784.13,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1208,2025-10-24,230.5828,96.3803,0,-0.0175,0,0,0.8538,0.73946893,0.11431843,0.8713,validation,index-fallback,index-fallback,330582.75,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1209,2025-10-27,234.8456,98.9654,0,-0.0269,0,0,1.2895,0.88959831,0.3999304,1.3164,validation,index-fallback,index-fallback,334845.62,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1210,2025-10-28,236.0541,99.6986,0,-0.0076,0,0,0.3609,0.28214525,0.07877245,0.3685,validation,index-fallback,index-fallback,336054.08,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1211,2025-10-29,236.4701,99.9514,0,-0.0028,0,0,0.1238,0.27050423,-0.146707,0.1266,validation,index-fallback,index-fallback,336470.11,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1212,2025-10-30,232.6434,97.6312,-1.1373,0.023,0,0,-1.1373,-0.50524242,-0.63207834,-1.1604,validation,index-fallback,index-fallback,332643.44,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1213,2025-10-31,233.7072,98.2765,-0.8211,-0.0067,0,0,0.3198,0.83113792,-0.51129232,0.3265,validation,index-fallback,index-fallback,333707.23,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1214,2025-11-03,234.5408,98.7821,-0.5734,-0.0052,0,0,0.2498,0.61318232,-0.3633383,0.255,holdout,index-fallback,index-fallback,334540.83,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1215,2025-11-04,230.1707,96.1327,-1.8722,0.0265,0,0,-1.3063,-1.10097523,-0.20529344,-1.3328,holdout,index-fallback,index-fallback,330170.72,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1216,2025-11-05,231.3623,96.856,-1.5181,-0.0079,0,0,0.3609,-0.07423015,0.43514011,0.3688,holdout,index-fallback,index-fallback,331362.31,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1217,2025-11-06,226.312,94.4534,-3.019,-0.3035,-0.2454,-1,-1.5241,-0.15826282,-1.36579661,-1.2205,holdout,reversion-short,index-fallback,326312.02,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1218,2025-11-07,227.631,94.4987,-2.627,0.3809,-0.2403,-1,0.4042,0.04598494,0.35819232,0.0233,holdout,reversion-short,reversion-short,327630.97,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1219,2025-11-10,232.5602,97.7704,-1.162,-0.1776,0,0,1.5045,0.89680027,0.6077163,1.6821,holdout,index-fallback,reversion-short,332560.18,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1220,2025-11-11,232.9835,98.0277,-1.0362,-0.0028,0,0,0.1273,-0.24729039,0.37459888,0.1301,holdout,index-fallback,index-fallback,332983.53,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1221,2025-11-12,233.1663,98.078,-0.9819,0.0295,-0.5625,-1,0.0549,0.32126008,-0.26635461,0.0254,holdout,warm-short,index-fallback,333166.34,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1222,2025-11-13,228.0692,94.6873,-2.4968,0.1819,-0.25,-1,-1.5299,-0.41457956,-1.11530591,-1.7118,holdout,reversion-short,warm-short,328069.22,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1223,2025-11-14,230.699,94.6735,-1.7152,0.8088,0,0,0.8016,-0.26689458,1.06851051,-0.0071,holdout,index-fallback,reversion-short,330699.03,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1224,2025-11-17,233.1551,92.8846,-0.9852,1.6616,-0.5352,-1,0.7427,-0.34828877,1.09103534,-0.9189,holdout,warm-short,index-fallback,333155.13,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1225,2025-11-18,232.2123,91.1452,-1.2654,0.6188,0,0,-0.283,0.06737669,-0.35034741,-0.9018,holdout,index-fallback,warm-short,332212.3,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1226,2025-11-19,233.5375,91.9237,-0.8716,-0.0083,0,0,0.3989,0.09111406,0.30782524,0.4073,holdout,index-fallback,index-fallback,333537.49,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1227,2025-11-20,228.0365,88.6871,-2.5065,0.0371,0,0,-1.6493,1.61205727,-3.2613324,-1.6864,holdout,index-fallback,index-fallback,328036.46,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1228,2025-11-21,229.7442,90.4725,-1.999,-0.4256,-0.25,-1,0.5206,0.36066005,0.1599569,0.9462,holdout,reversion-short,index-fallback,329744.22,winter-alpha,UNG,UNG,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1229,2025-11-24,233.9119,93.7137,-0.7603,-0.4378,-0.4681,-1,1.2639,1.03119182,0.23272439,1.7017,holdout,warm-short,reversion-short,333911.86,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1230,2025-11-25,241.4386,95.3932,0,1.3871,-0.4765,-1,2.2541,2.39096303,-0.13687885,0.867,holdout,warm-short,warm-short,341438.56,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1231,2025-11-26,239.2639,96.8245,-0.6369,-1.3694,0.1402,1,-0.6369,-0.94157783,0.30468314,0.7325,holdout,reversion-long,warm-short,339263.94,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1232,2025-11-28,242.3628,98.0045,0,0.314,0,0,0.9134,0.52345662,0.38999153,0.5995,holdout,index-fallback,reversion-long,342362.78,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1233,2025-12-01,240.9255,97.1564,-0.4198,0.0085,0,0,-0.4198,-0.70212581,0.28233326,-0.4283,holdout,index-fallback,index-fallback,340925.54,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1234,2025-12-02,241.8938,97.7278,-0.137,-0.0058,0,0,0.284,0.25777504,0.02625318,0.2898,holdout,index-fallback,index-fallback,341893.77,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1235,2025-12-03,242.9919,98.3763,0,-0.0068,0,0,0.3212,-0.17647949,0.49768552,0.328,holdout,index-fallback,index-fallback,342991.93,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1236,2025-12-04,243.1524,98.4713,0,-0.0011,0,0,0.0468,0.21529304,-0.16844914,0.0479,holdout,index-fallback,index-fallback,343152.45,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1237,2025-12-05,243.9376,98.9348,0,-0.0047,0,0,0.2288,0.17115886,0.05761271,0.2335,holdout,index-fallback,index-fallback,343937.58,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1238,2025-12-08,243.0076,98.3855,-0.2704,0.0057,0,0,-0.2704,0.16044198,-0.43084554,-0.2761,holdout,index-fallback,index-fallback,343007.57,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1239,2025-12-09,242.8738,98.3061,-0.3093,0.001,0,0,-0.039,-0.09412445,0.05512849,-0.04,holdout,index-fallback,index-fallback,342873.8,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1240,2025-12-10,244.881,99.4918,0,-0.0125,0,0,0.5854,-0.09990641,0.68531112,0.5979,holdout,index-fallback,index-fallback,344880.99,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1241,2025-12-11,245.3224,99.7534,0,-0.0032,0,0,0.128,-0.38554192,0.51351859,0.1311,holdout,index-fallback,index-fallback,345322.43,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1242,2025-12-12,241.6088,97.256,-1.0754,0.1748,0.1442,1,-1.0754,-0.22055938,-0.85482072,-1.2502,holdout,reversion-long,index-fallback,341608.84,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1243,2025-12-15,239.9674,96.838,-1.5507,-0.2686,0,0,-0.4805,0.34810371,-0.82860976,-0.2119,holdout,index-fallback,reversion-long,339967.41,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1244,2025-12-16,239.3507,96.4745,-1.7293,0.0033,0,0,-0.1814,-0.25208946,0.07071994,-0.1847,holdout,index-fallback,index-fallback,339350.7,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1245,2025-12-17,237.2484,94.0199,-2.3381,0.6297,0.1908,1,-0.6195,0.16664044,-0.78618361,-1.2493,holdout,reversion-long,index-fallback,337248.43,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1246,2025-12-18,239.7474,95.7519,-1.6144,-0.1517,0,0,0.741,0.90085002,-0.15983205,0.8927,holdout,index-fallback,reversion-long,339747.44,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1247,2025-12-19,243.2115,97.6707,-0.6113,0.0394,0.25,1,1.0196,0.34290757,0.67674049,0.9802,holdout,reversion-long,index-fallback,343211.5,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1248,2025-12-22,241.6574,98.8463,-1.0613,-1.0475,0,0,-0.4528,-0.46926942,0.0164792,0.5947,holdout,index-fallback,reversion-long,341657.44,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1249,2025-12-23,246.2264,99.784,0,0.8657,0.1619,1,1.3373,-0.13292491,1.47019,0.4716,holdout,reversion-long,index-fallback,346226.43,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1250,2025-12-24,246.0734,100.4247,-0.0442,-0.3649,-0.5435,-1,-0.0442,-0.54623458,0.50203721,0.3207,holdout,warm-short,reversion-long,346073.39,winter-alpha,UNG,UNG,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
1251,2025-12-26,239.1412,100.4414,-2.0464,-2.0114,0,0,-2.0031,-1.92284,-0.08022577,0.0083,holdout,index-fallback,warm-short,339141.2,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1252,2025-12-29,237.8843,99.6835,-2.4094,0.0075,0,0,-0.3706,-0.43431537,0.06372571,-0.3781,holdout,index-fallback,index-fallback,337884.34,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1253,2025-12-30,237.3583,99.366,-2.5614,0.0033,0,0,-0.1557,-0.08324727,-0.07249966,-0.159,holdout,index-fallback,index-fallback,337358.25,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1254,2025-12-31,234.8881,97.8757,-3.2748,0.0153,0,0,-0.7322,0.03343765,-0.76564681,-0.7475,holdout,index-fallback,index-fallback,334888.12,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1255,2026-01-02,235.2538,98.096,-3.1692,-0.0021,0,0,0.1092,0.62229488,-0.51309228,0.1113,holdout,index-fallback,index-fallback,335253.81,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1256,2026-01-05,237.5104,99.4575,-2.5174,-0.0143,0,0,0.6731,0.57986549,0.09320928,0.6873,holdout,index-fallback,index-fallback,337510.41,summer-alpha,US-INDEX-BASKET,NG=F,long,US-INDEX-BASKET,0
1257,2026-01-06,239.4879,100.7579,-1.9463,-0.0661,0.148,1,0.5859,0.06141954,0.52447709,0.652,holdout,reversion-long,index-fallback,339487.88,winter-alpha,UNG,UNG,long,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,1
