candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sourceWeightMode,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,volTargetPct,signals,scheduledEvents,executedRows,weatherFollowRows,reversionRows,coldLongRows,warmShortRows,reversionLongRows,reversionShortRows,trainValidationColdLongReturnPct,trainValidationWarmShortReturnPct,trainValidationFollowReturnPct,trainValidationReversionLongReturnPct,trainValidationReversionShortReturnPct,trainValidationReversionReturnPct,holdoutFollowReturnPct,holdoutReversionReturnPct,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
dual-long-history-core-bg-shrink-a5-c0.5-q0.35-wf0.25-rf0.1-fh3-rh1-mv2-vol24-vol-target,false,26.1048,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.35,0.25,0.1,3,1,2,24,238,432,238,195,43,43,152,22,21,4.36,1.04,5.44,-0.23,-2.86,-3.08,1.11,-4.57,238,1124,33.79,33.7,0.09,0.58,-26.63,3,4,26.33,29.08,-2.75,0.91,-19.87,13.88,10.94,2.94,1.46,-9.5,92.48,91.47,1.01,0.76,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.1-fh3-rh1-mv2-vol24-vol-target,false,26.1048,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.5,0.25,0.1,3,1,2,24,237,431,238,195,43,43,152,22,21,4.36,1.04,5.44,-0.23,-2.86,-3.08,1.11,-4.57,238,1124,33.79,33.7,0.09,0.58,-26.63,3,4,26.33,29.08,-2.75,0.91,-19.87,13.88,10.94,2.94,1.46,-9.5,92.48,91.47,1.01,0.76,-26.63
dual-long-history-core-equal-a5-c0.5-q0.35-wf0.25-rf0.1-fh3-rh2-mv4-vol24-vol-target,false,26.0914,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.5,0.35,0.25,0.1,3,2,4,24,238,372,239,189,50,40,149,23,27,8.76,1.44,10.33,-1.27,-7.11,-8.28,2.27,-3.16,239,1123,33.4,33.7,-0.3,0.58,-26.63,3,4,26.05,29.08,-3.03,0.9,-20.22,12.15,10.94,1.21,1.31,-10.29,88.59,91.47,-2.88,0.74,-26.63
dual-long-history-core-equal-a5-c0.5-q0.5-wf0.25-rf0.1-fh3-rh2-mv4-vol24-vol-target,false,26.0914,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.5,0.5,0.25,0.1,3,2,4,24,237,371,239,189,50,40,149,23,27,8.76,1.44,10.33,-1.27,-7.11,-8.28,2.27,-3.16,239,1123,33.4,33.7,-0.3,0.58,-26.63,3,4,26.05,29.08,-3.03,0.9,-20.22,12.15,10.94,1.21,1.31,-10.29,88.59,91.47,-2.88,0.74,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,26.0686,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.35,0.35,0.25,0.2,5,2,2,18,293,535,254,184,70,35,149,31,39,4.33,2.2,6.63,-1.08,-4.41,-5.44,-0.32,1.15,254,1108,33.58,33.7,-0.12,0.58,-26.63,3,4,25.73,29.08,-3.35,0.89,-20.08,15.77,10.94,4.83,1.64,-9.06,94.44,91.47,2.97,0.77,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,26.0686,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.35,0.5,0.25,0.2,5,2,2,18,292,533,254,184,70,35,149,31,39,4.33,2.2,6.63,-1.08,-4.41,-5.44,-0.32,1.15,254,1108,33.58,33.7,-0.12,0.58,-26.63,3,4,25.73,29.08,-3.35,0.89,-20.08,15.77,10.94,4.83,1.64,-9.06,94.44,91.47,2.97,0.77,-26.63
dual-long-history-core-equal-a8-c0.5-q0.35-wf0.25-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,26.063,dual-weather-follow-and-fade,long-history-core,equal,confidence-scaled,8,0.5,0.35,0.25,0.1,5,2,4,0,218,364,248,200,48,38,162,17,31,10.67,-5.28,4.83,-2.31,0.64,-1.69,10.33,-2.18,248,1114,36.9,33.7,3.2,0.62,-26.63,3,4,24.55,29.08,-4.53,0.81,-20.33,23.91,10.94,12.97,1.95,-10.12,111.29,91.47,19.82,0.83,-26.63
dual-long-history-core-equal-a8-c0.5-q0.5-wf0.25-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,26.063,dual-weather-follow-and-fade,long-history-core,equal,confidence-scaled,8,0.5,0.5,0.25,0.1,5,2,4,0,218,364,248,200,48,38,162,17,31,10.67,-5.28,4.83,-2.31,0.64,-1.69,10.33,-2.18,248,1114,36.9,33.7,3.2,0.62,-26.63,3,4,24.55,29.08,-4.53,0.81,-20.33,23.91,10.94,12.97,1.95,-10.12,111.29,91.47,19.82,0.83,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.2-fh3-rh1-mv4-vol18-vol-target,false,26.0573,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.35,0.15,0.2,3,1,4,18,230,360,230,199,31,44,155,16,15,8.14,-1.03,7.02,0.16,-3.04,-2.89,-0.99,-5.47,230,1132,34.09,33.7,0.39,0.59,-26.63,3,4,26.16,29.08,-2.92,0.91,-20.76,10.42,10.94,-0.52,1.18,-9.98,86.8,91.47,-4.67,0.74,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.2-fh3-rh1-mv4-vol18-vol-target,false,26.0573,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.5,0.5,0.15,0.2,3,1,4,18,230,360,230,199,31,44,155,16,15,8.14,-1.03,7.02,0.16,-3.04,-2.89,-0.99,-5.47,230,1132,34.09,33.7,0.39,0.59,-26.63,3,4,26.16,29.08,-2.92,0.91,-20.76,10.42,10.94,-0.52,1.18,-9.98,86.8,91.47,-4.67,0.74,-26.63
dual-all-source-consensus-equal-a5-c0.5-q0.35-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,26.0506,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.5,0.35,0.15,0.1,3,1,4,18,251,393,234,201,33,43,158,18,15,8.14,-0.9,7.17,0.72,-3.78,-3.08,1.96,-6.51,234,1128,33.47,33.7,-0.23,0.58,-26.63,3,4,26.13,29.08,-2.95,0.91,-20.65,13.01,10.94,2.07,1.45,-9.24,90.26,91.47,-1.21,0.76,-26.63
dual-all-source-consensus-equal-a5-c0.5-q0.5-wf0.15-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,26.0506,dual-weather-follow-and-fade,all-source-consensus,equal,vol-target,5,0.5,0.5,0.15,0.1,3,1,4,18,251,393,234,201,33,43,158,18,15,8.14,-0.9,7.17,0.72,-3.78,-3.08,1.96,-6.51,234,1128,33.47,33.7,-0.23,0.58,-26.63,3,4,26.13,29.08,-2.95,0.91,-20.65,13.01,10.94,2.07,1.45,-9.24,90.26,91.47,-1.21,0.76,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv2-vol0-confidence-scaled,false,26.0453,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,8,0.5,0.35,0.15,0.1,5,2,2,0,217,398,248,182,66,36,146,26,40,7.1,1.57,8.78,-2.4,-4.28,-6.58,5.14,1.8,248,1114,33.07,33.7,-0.63,0.57,-26.63,3,4,26.36,29.08,-2.72,0.9,-19.69,22.9,10.94,11.96,2.14,-8.24,106.66,91.47,15.19,0.83,-26.63
dual-long-history-core-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv2-vol0-confidence-scaled,false,26.0453,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,8,0.5,0.5,0.15,0.1,5,2,2,0,217,398,248,182,66,36,146,26,40,7.1,1.57,8.78,-2.4,-4.28,-6.58,5.14,1.8,248,1114,33.07,33.7,-0.63,0.57,-26.63,3,4,26.36,29.08,-2.72,0.9,-19.69,22.9,10.94,11.96,2.14,-8.24,106.66,91.47,15.19,0.83,-26.63
dual-long-history-core-equal-a8-c0.35-q0.35-wf0.25-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,26.0406,dual-weather-follow-and-fade,long-history-core,equal,vol-target,8,0.35,0.35,0.25,0.1,3,1,4,18,236,369,232,205,27,45,160,13,14,8.67,0.71,9.44,-1.01,-3.78,-4.76,1.87,-2.46,232,1130,34.29,33.7,0.59,0.59,-26.63,3,4,25.63,29.08,-3.45,0.89,-20.55,15.08,10.94,4.14,1.6,-10.12,94.15,91.47,2.68,0.77,-26.63
dual-long-history-core-equal-a8-c0.35-q0.5-wf0.25-rf0.1-fh3-rh1-mv4-vol18-vol-target,false,26.0406,dual-weather-follow-and-fade,long-history-core,equal,vol-target,8,0.35,0.5,0.25,0.1,3,1,4,18,235,368,232,205,27,45,160,13,14,8.67,0.71,9.44,-1.01,-3.78,-4.76,1.87,-2.46,232,1130,34.29,33.7,0.59,0.59,-26.63,3,4,25.63,29.08,-3.45,0.89,-20.55,15.08,10.94,4.14,1.6,-10.12,94.15,91.47,2.68,0.77,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.1-fh3-rh2-mv2-vol0-confidence-scaled,false,26.0323,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,5,0.5,0.35,0.15,0.1,3,2,2,0,238,432,245,168,77,37,131,38,39,5.47,3.27,8.91,-2.95,-7.31,-10.04,0.4,-6.73,245,1117,31.53,33.7,-2.17,0.55,-26.63,3,4,27.53,29.08,-1.55,0.93,-19.79,7.52,10.94,-3.42,0.81,-11.9,80.35,91.47,-11.12,0.69,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.1-fh3-rh2-mv2-vol0-confidence-scaled,false,26.0323,dual-weather-follow-and-fade,long-history-core,bg-shrink,confidence-scaled,5,0.5,0.5,0.15,0.1,3,2,2,0,237,431,245,168,77,37,131,38,39,5.47,3.27,8.91,-2.95,-7.31,-10.04,0.4,-6.73,245,1117,31.53,33.7,-2.17,0.55,-26.63,3,4,27.53,29.08,-1.55,0.93,-19.79,7.52,10.94,-3.42,0.81,-11.9,80.35,91.47,-11.12,0.69,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,26.0129,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.35,0.25,0.2,5,1,2,24,235,428,250,212,38,41,171,15,23,5.6,2.14,7.86,-1.14,-6,-7.07,2.2,1.05,250,1112,33.48,33.7,-0.22,0.58,-26.63,3,4,26.23,29.08,-2.85,0.91,-19.46,18.7,10.94,7.76,1.91,-7.47,100,91.47,8.53,0.8,-26.63
dual-long-history-core-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,26.0129,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,8,0.35,0.5,0.25,0.2,5,1,2,24,234,426,250,212,38,41,171,15,23,5.6,2.14,7.86,-1.14,-6,-7.07,2.2,1.05,250,1112,33.48,33.7,-0.22,0.58,-26.63,3,4,26.23,29.08,-2.85,0.91,-19.46,18.7,10.94,7.76,1.91,-7.47,100,91.47,8.53,0.8,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.15-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,26.0056,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.35,0.15,0.2,5,2,2,18,289,528,254,187,67,33,154,27,40,2.72,0.27,2.99,-2.53,0.29,-2.25,-0.7,1.07,254,1108,33.07,33.7,-0.63,0.58,-26.63,3,4,26.02,29.08,-3.06,0.9,-20.61,15.24,10.94,4.3,1.64,-8.7,93.24,91.47,1.77,0.77,-26.63
dual-long-history-core-equal-a5-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,25.9954,dual-weather-follow-and-fade,long-history-core,equal,confidence-scaled,5,0.5,0.35,0.15,0.1,5,2,4,0,238,398,253,204,49,38,166,18,31,7.34,-2.19,4.99,-2.89,0.67,-2.24,6.97,-2.17,253,1109,35.59,33.7,1.89,0.6,-26.63,3,4,24.74,29.08,-4.34,0.85,-20.34,20.16,10.94,9.22,1.92,-8.51,103.23,91.47,11.76,0.81,-26.63
dual-long-history-core-equal-a5-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,25.9954,dual-weather-follow-and-fade,long-history-core,equal,confidence-scaled,5,0.5,0.5,0.15,0.1,5,2,4,0,237,397,253,204,49,38,166,18,31,7.34,-2.19,4.99,-2.89,0.67,-2.24,6.97,-2.17,253,1109,35.59,33.7,1.89,0.6,-26.63,3,4,24.74,29.08,-4.34,0.85,-20.34,20.16,10.94,9.22,1.92,-8.51,103.23,91.47,11.76,0.81,-26.63
dual-all-source-consensus-equal-a5-c0.5-q0.35-wf0.15-rf0.2-fh5-rh2-mv4-vol0-fixed,false,25.9927,dual-weather-follow-and-fade,all-source-consensus,equal,fixed,5,0.5,0.35,0.15,0.2,5,2,4,0,251,418,253,195,58,38,157,26,32,6.43,-3.74,2.45,-1.84,1.46,-0.4,3.54,2.55,253,1109,34.74,33.7,1.04,0.59,-26.63,3,4,24.78,29.08,-4.3,0.85,-20.06,21.92,10.94,10.98,1.92,-9.32,104.99,91.47,13.52,0.81,-26.63
dual-all-source-consensus-equal-a5-c0.5-q0.5-wf0.15-rf0.2-fh5-rh2-mv4-vol0-fixed,false,25.9927,dual-weather-follow-and-fade,all-source-consensus,equal,fixed,5,0.5,0.5,0.15,0.2,5,2,4,0,251,418,253,195,58,38,157,26,32,6.43,-3.74,2.45,-1.84,1.46,-0.4,3.54,2.55,253,1109,34.74,33.7,1.04,0.59,-26.63,3,4,24.78,29.08,-4.3,0.85,-20.06,21.92,10.94,10.98,1.92,-9.32,104.99,91.47,13.52,0.81,-26.63
dual-all-source-consensus-equal-a5-c0.5-q0.35-wf0.15-rf0.2-fh5-rh2-mv4-vol0-confidence-scaled,false,25.9927,dual-weather-follow-and-fade,all-source-consensus,equal,confidence-scaled,5,0.5,0.35,0.15,0.2,5,2,4,0,251,418,253,195,58,38,157,26,32,6.43,-3.74,2.45,-1.84,1.46,-0.4,3.54,2.55,253,1109,34.74,33.7,1.04,0.59,-26.63,3,4,24.78,29.08,-4.3,0.85,-20.06,21.92,10.94,10.98,1.92,-9.32,104.99,91.47,13.52,0.81,-26.63
dual-all-source-consensus-equal-a5-c0.5-q0.5-wf0.15-rf0.2-fh5-rh2-mv4-vol0-confidence-scaled,false,25.9927,dual-weather-follow-and-fade,all-source-consensus,equal,confidence-scaled,5,0.5,0.5,0.15,0.2,5,2,4,0,251,418,253,195,58,38,157,26,32,6.43,-3.74,2.45,-1.84,1.46,-0.4,3.54,2.55,253,1109,34.74,33.7,1.04,0.59,-26.63,3,4,24.78,29.08,-4.3,0.85,-20.06,21.92,10.94,10.98,1.92,-9.32,104.99,91.47,13.52,0.81,-26.63
dual-gfs-gefs-core-bg-shrink-a8-c0.35-q0.5-wf0.25-rf0.1-fh5-rh2-mv4-vol0-confidence-scaled,false,25.9819,dual-weather-follow-and-fade,gfs-gefs-core,bg-shrink,confidence-scaled,8,0.35,0.5,0.25,0.1,5,2,4,0,436,718,525,433,92,55,378,37,55,5.28,21.35,27.76,-1.38,-3.6,-4.93,7.41,-3.53,525,837,43.92,33.7,10.22,0.69,-37.85,3,4,15.85,29.08,-13.23,0.59,-25.24,20.63,10.94,9.69,1.75,-9.58,101.13,91.47,9.66,0.78,-37.85
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,25.9661,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.35,0.25,0.2,5,2,2,18,251,461,253,182,71,35,147,32,39,4.33,2.2,6.63,-0.09,-4.41,-4.5,-0.65,1.64,253,1109,33.58,33.7,-0.12,0.58,-26.63,3,4,25.63,29.08,-3.45,0.89,-20.08,15.94,10.94,5,1.66,-9.06,94.56,91.47,3.09,0.78,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,25.9661,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.5,0.25,0.2,5,2,2,18,251,461,253,182,71,35,147,32,39,4.33,2.2,6.63,-0.09,-4.41,-4.5,-0.65,1.64,253,1109,33.58,33.7,-0.12,0.58,-26.63,3,4,25.63,29.08,-3.45,0.89,-20.08,15.94,10.94,5,1.66,-9.06,94.56,91.47,3.09,0.78,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.35-wf0.15-rf0.1-fh5-rh2-mv2-vol0-confidence-scaled,false,25.9658,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,confidence-scaled,8,0.5,0.35,0.15,0.1,5,2,2,0,230,423,253,187,66,35,152,27,39,6.2,1.82,8.13,-1.3,-4.4,-5.64,1.99,2.37,253,1109,33.7,33.7,0,0.58,-26.63,3,4,25.76,29.08,-3.32,0.88,-19.47,19.88,10.94,8.94,1.87,-9.02,101.57,91.47,10.1,0.8,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.5-q0.5-wf0.15-rf0.1-fh5-rh2-mv2-vol0-confidence-scaled,false,25.9658,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,confidence-scaled,8,0.5,0.5,0.15,0.1,5,2,2,0,230,423,253,187,66,35,152,27,39,6.2,1.82,8.13,-1.3,-4.4,-5.64,1.99,2.37,253,1109,33.7,33.7,0,0.58,-26.63,3,4,25.76,29.08,-3.32,0.88,-19.47,19.88,10.94,8.94,1.87,-9.02,101.57,91.47,10.1,0.8,-26.63
dual-long-history-core-bg-shrink-a5-c0.35-q0.35-wf0.15-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,25.9624,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.35,0.35,0.15,0.2,5,1,2,24,288,526,252,214,38,42,172,15,23,4.59,2.97,7.7,-0.48,-5.79,-6.24,2.36,0.43,252,1110,32.44,33.7,-1.26,0.57,-26.63,3,4,26.71,29.08,-2.37,0.92,-19.7,18.04,10.94,7.1,1.9,-7.81,98.09,91.47,6.62,0.8,-26.63
dual-long-history-core-bg-shrink-a5-c0.35-q0.5-wf0.15-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,25.9624,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.35,0.5,0.15,0.2,5,1,2,24,282,515,252,214,38,42,172,15,23,4.59,2.97,7.7,-0.48,-5.79,-6.24,2.36,0.43,252,1110,32.44,33.7,-1.26,0.57,-26.63,3,4,26.71,29.08,-2.37,0.92,-19.7,18.04,10.94,7.1,1.9,-7.81,98.09,91.47,6.62,0.8,-26.63
dual-long-history-core-equal-a5-c0.35-q0.35-wf0.15-rf0.1-fh3-rh2-mv4-vol0-fixed,false,25.9577,dual-weather-follow-and-fade,long-history-core,equal,fixed,5,0.35,0.35,0.15,0.1,3,2,4,0,289,452,246,195,51,41,154,23,28,9.53,1.52,11.19,-0.89,-6.86,-7.69,2.3,-4.88,246,1116,34.32,33.7,0.62,0.59,-26.63,3,4,25.41,29.08,-3.67,0.87,-20.77,11.73,10.94,0.79,1.19,-12.28,88.21,91.47,-3.26,0.73,-26.63
dual-ncep-complex-equal-a8-c0.5-q0.35-wf0.25-rf0.1-fh5-rh2-mv2-vol0-confidence-scaled,false,25.9533,dual-weather-follow-and-fade,ncep-complex,equal,confidence-scaled,8,0.5,0.35,0.25,0.1,5,2,2,0,443,814,520,398,122,56,342,50,72,2.05,14.04,16.37,-2.78,6.79,3.81,0.83,2.92,520,842,28.97,33.7,-4.73,0.51,-33.99,3,4,21.19,29.08,-7.89,0.74,-21.63,19.14,10.94,8.2,1.61,-9.83,86.21,91.47,-5.26,0.7,-33.99
dual-long-history-core-equal-a5-c0.35-q0.5-wf0.15-rf0.2-fh5-rh2-mv2-vol18-vol-target,false,25.9512,dual-weather-follow-and-fade,long-history-core,equal,vol-target,5,0.35,0.5,0.15,0.2,5,2,2,18,286,522,253,187,66,33,154,26,40,2.72,0.27,2.99,-1.53,0.29,-1.25,-0.7,1.07,253,1109,33.07,33.7,-0.63,0.58,-26.63,3,4,25.95,29.08,-3.13,0.9,-20.61,15.24,10.94,4.3,1.64,-8.7,93.14,91.47,1.67,0.77,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.35-wf0.25-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,25.9401,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.35,0.25,0.1,3,2,4,18,238,373,239,187,52,43,144,24,28,5.32,5.7,11.32,-1.28,-7.83,-9.01,5.22,-5.71,239,1123,33.27,33.7,-0.43,0.58,-26.63,3,4,26.31,29.08,-2.77,0.91,-20.28,12.36,10.94,1.42,1.34,-10.2,89.13,91.47,-2.34,0.75,-26.63
dual-long-history-core-bg-shrink-a5-c0.5-q0.5-wf0.25-rf0.1-fh3-rh2-mv4-vol18-vol-target,false,25.9401,dual-weather-follow-and-fade,long-history-core,bg-shrink,vol-target,5,0.5,0.5,0.25,0.1,3,2,4,18,237,372,239,187,52,43,144,24,28,5.32,5.7,11.32,-1.28,-7.83,-9.01,5.22,-5.71,239,1123,33.27,33.7,-0.43,0.58,-26.63,3,4,26.31,29.08,-2.77,0.91,-20.28,12.36,10.94,1.42,1.34,-10.2,89.13,91.47,-2.34,0.75,-26.63
dual-long-history-core-equal-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-vol24-vol-target,false,25.9331,dual-weather-follow-and-fade,long-history-core,equal,vol-target,8,0.35,0.35,0.25,0.2,3,1,4,24,236,369,232,205,27,45,160,13,14,8.81,0.4,9.25,-1.02,-3.56,-4.55,1.89,-2.45,232,1130,34.42,33.7,0.72,0.59,-26.63,3,4,25.55,29.08,-3.53,0.89,-20.72,15.11,10.94,4.17,1.59,-9.77,94.28,91.47,2.81,0.77,-26.63
dual-long-history-core-equal-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-vol24-vol-target,false,25.9331,dual-weather-follow-and-fade,long-history-core,equal,vol-target,8,0.35,0.5,0.25,0.2,3,1,4,24,235,368,232,205,27,45,160,13,14,8.81,0.4,9.25,-1.02,-3.56,-4.55,1.89,-2.45,232,1130,34.42,33.7,0.72,0.59,-26.63,3,4,25.55,29.08,-3.53,0.89,-20.72,15.11,10.94,4.17,1.59,-9.77,94.28,91.47,2.81,0.77,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol0-fixed,false,25.924,dual-weather-follow-and-fade,all-source-consensus,equal,fixed,5,0.35,0.35,0.25,0.1,5,1,4,0,293,485,252,220,32,40,180,12,20,9.67,-9.32,-0.55,2.31,0.56,2.88,8.07,4.06,252,1110,37.04,33.7,3.34,0.62,-26.63,3,4,24.09,29.08,-4.99,0.8,-19.56,29.13,10.94,18.19,2.29,-8.38,119.58,91.47,28.11,0.86,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh1-mv4-vol0-fixed,false,25.924,dual-weather-follow-and-fade,all-source-consensus,equal,fixed,5,0.35,0.5,0.25,0.1,5,1,4,0,293,485,252,220,32,40,180,12,20,9.67,-9.32,-0.55,2.31,0.56,2.88,8.07,4.06,252,1110,37.04,33.7,3.34,0.62,-26.63,3,4,24.09,29.08,-4.99,0.8,-19.56,29.13,10.94,18.19,2.29,-8.38,119.58,91.47,28.11,0.86,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.35-wf0.25-rf0.1-fh5-rh1-mv4-vol0-confidence-scaled,false,25.924,dual-weather-follow-and-fade,all-source-consensus,equal,confidence-scaled,5,0.35,0.35,0.25,0.1,5,1,4,0,293,485,252,220,32,40,180,12,20,9.67,-9.32,-0.55,2.31,0.56,2.88,8.07,4.06,252,1110,37.04,33.7,3.34,0.62,-26.63,3,4,24.09,29.08,-4.99,0.8,-19.56,29.12,10.94,18.18,2.29,-8.39,119.57,91.47,28.1,0.86,-26.63
dual-all-source-consensus-equal-a5-c0.35-q0.5-wf0.25-rf0.1-fh5-rh1-mv4-vol0-confidence-scaled,false,25.924,dual-weather-follow-and-fade,all-source-consensus,equal,confidence-scaled,5,0.35,0.5,0.25,0.1,5,1,4,0,293,485,252,220,32,40,180,12,20,9.67,-9.32,-0.55,2.31,0.56,2.88,8.07,4.06,252,1110,37.04,33.7,3.34,0.62,-26.63,3,4,24.09,29.08,-4.99,0.8,-19.56,29.12,10.94,18.18,2.29,-8.39,119.57,91.47,28.1,0.86,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.35-wf0.15-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,25.9174,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.35,0.15,0.2,5,1,2,24,249,455,250,211,39,40,171,15,24,4.19,2.28,6.56,-0.02,-6,-6.02,-3.04,3.51,250,1112,33.08,33.7,-0.62,0.58,-26.63,3,4,26.51,29.08,-2.57,0.92,-20.01,15.36,10.94,4.42,1.63,-8.41,94.23,91.47,2.76,0.78,-26.63
dual-all-source-consensus-bg-shrink-a8-c0.35-q0.5-wf0.15-rf0.2-fh5-rh1-mv2-vol24-vol-target,false,25.9174,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,8,0.35,0.5,0.15,0.2,5,1,2,24,249,455,250,211,39,40,171,15,24,4.19,2.28,6.56,-0.02,-6,-6.02,-3.04,3.51,250,1112,33.08,33.7,-0.62,0.58,-26.63,3,4,26.51,29.08,-2.57,0.92,-20.01,15.36,10.94,4.42,1.63,-8.41,94.23,91.47,2.76,0.78,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.35-wf0.15-rf0.2-fh5-rh2-mv2-vol24-vol-target,false,25.9156,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.35,0.15,0.2,5,2,2,24,251,461,253,182,71,35,147,32,39,3.37,3.3,6.78,-0.3,-4.44,-4.73,-2.42,1.12,253,1109,32.98,33.7,-0.72,0.57,-26.63,3,4,26.06,29.08,-3.02,0.9,-20.36,13.3,10.94,2.36,1.44,-9.1,89.93,91.47,-1.54,0.75,-26.63
dual-all-source-consensus-bg-shrink-a5-c0.5-q0.5-wf0.15-rf0.2-fh5-rh2-mv2-vol24-vol-target,false,25.9156,dual-weather-follow-and-fade,all-source-consensus,bg-shrink,vol-target,5,0.5,0.5,0.15,0.2,5,2,2,24,251,461,253,182,71,35,147,32,39,3.37,3.3,6.78,-0.3,-4.44,-4.73,-2.42,1.12,253,1109,32.98,33.7,-0.72,0.57,-26.63,3,4,26.06,29.08,-3.02,0.9,-20.36,13.3,10.94,2.36,1.44,-9.1,89.93,91.47,-1.54,0.75,-26.63
