date,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,heatingSeason,qualifies,source
2023-10-16,-3.82,0.16,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-17,-1.36,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-18,1.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-19,3.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-20,4.17,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-21,2.91,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-22,0.96,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-23,2.52,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-24,6.07,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-25,8.61,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-26,11.54,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-27,11.26,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-28,7.49,0.104,0,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-29,3.85,0.151,1,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-30,-2.39,0.462,4,1.06,18,false,false,NASA POWER actual anomaly basket
2023-10-31,-9.42,0.566,7,1.06,18,false,true,NASA POWER actual anomaly basket
2023-11-01,-11.47,0.811,6,1.06,18,true,true,NASA POWER actual anomaly basket
2023-11-02,-7.93,0.613,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-03,-1.47,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-04,2.5,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-05,4.27,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-06,6.84,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-07,9.74,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-08,9.08,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-09,6.46,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-10,1.19,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-11,-0.02,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-12,1.41,0.057,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-13,2.64,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-14,3.54,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-15,3.45,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-16,8.61,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-17,9.54,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-18,4.94,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-19,2.13,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-20,2.4,0.057,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-21,2.62,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-22,1.95,0.047,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-23,-0.13,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-24,-2.01,0.038,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-25,-4.55,0.113,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-26,-3.31,0.085,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-27,-5.38,0.368,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-28,-9.69,0.849,1,1.06,18,true,true,NASA POWER actual anomaly basket
2023-11-29,-6.88,0.434,1,1.06,18,true,false,NASA POWER actual anomaly basket
2023-11-30,0.26,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-01,3.63,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-02,6.89,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-03,6.31,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-04,3.14,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-05,1.67,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-06,0.59,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-07,4.2,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-08,10.57,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-09,12.21,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-10,6.74,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-11,0.5,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-12,-0.18,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-13,0.82,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-14,1.4,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-15,5.29,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-16,6.63,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-17,8.59,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-18,5.79,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-19,-0.78,0.113,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-20,2.21,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-21,3.93,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-22,4.84,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-23,8.57,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-24,14.15,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-25,14.43,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-26,10.96,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-27,9.08,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-28,6.89,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-29,3.8,0.113,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-30,2.44,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2023-12-31,2.56,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-01,1.77,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-02,0.47,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-03,1.13,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-04,0.41,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-05,0.58,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-06,4.29,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-07,4.46,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-08,4.14,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-09,6.9,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-10,4.98,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-11,3.31,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-12,1.86,0.085,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-13,-1.68,0.245,1,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-14,-11.68,0.566,7,1.06,18,true,true,NASA POWER actual anomaly basket
2024-01-15,-12.06,0.566,9,1.06,18,true,true,NASA POWER actual anomaly basket
2024-01-16,-12.95,0.632,9,1.06,18,true,true,NASA POWER actual anomaly basket
2024-01-17,-11.86,0.83,5,1.06,18,true,true,NASA POWER actual anomaly basket
2024-01-18,-3.13,0.038,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-19,-6.6,0.349,3,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-20,-13.87,0.887,8,1.06,18,true,true,NASA POWER actual anomaly basket
2024-01-21,-9.17,0.547,5,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-22,-1.2,0.085,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-23,4.87,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-24,10.35,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-25,14.29,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-26,14.05,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-27,10.08,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-28,6.5,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-29,5.49,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-30,6.24,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-01-31,7.04,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-01,7.65,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-02,9.38,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-03,6.44,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-04,5.48,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-05,5.82,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-06,4.52,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-07,6.31,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-08,12.12,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-09,14.43,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-10,12.55,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-11,10.19,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-12,8.7,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-13,5.98,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-14,4.27,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-15,5.36,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-16,3.16,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-17,-4.61,0.311,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-18,-3.98,0.245,1,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-19,-0.16,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-20,0.64,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-21,4.8,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-22,7.91,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-23,6.29,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-24,0.9,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-25,3.68,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-26,12.84,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-27,17.13,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-28,6.03,0.104,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-02-29,-4.28,0.179,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-01,1.27,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-02,9.46,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-03,16.89,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-04,17.38,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-05,12.54,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-06,9.96,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-07,9.32,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-08,7.71,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-09,4.23,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-10,0.85,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-11,3.47,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-12,9.86,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-13,12.87,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-14,13.64,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-15,9.76,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-16,7.9,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-17,3.32,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-18,-4.58,0.264,4,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-19,-3.29,0.198,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-20,-0.26,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-21,-2.74,0.104,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-22,-0.7,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-23,-1.47,0.104,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-24,-3.93,0.085,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-25,1.8,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-26,-0.43,0.198,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-27,-3.87,0.189,1,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-28,-2.69,0.066,1,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-29,-0.08,0.066,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-30,3.27,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-03-31,5.44,0,0,1.06,18,true,false,NASA POWER actual anomaly basket
2024-04-01,6.65,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-02,3.98,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-03,-2.88,0.179,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-04,-3.62,0.16,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-05,-2.08,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-06,-2.16,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-07,0.65,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-08,5.79,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-09,7.34,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-10,6.02,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-11,4.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-12,2.61,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-13,3.24,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-14,7.74,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-15,9.51,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-16,8.28,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-17,7.31,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-18,4.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-19,-0.43,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-20,-2.54,0.245,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-21,-6.9,0.538,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-22,-3.49,0.264,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-23,-0.41,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-24,-0.61,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-25,-2.71,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-26,0.79,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-27,6.34,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-28,7.81,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-29,8.02,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-04-30,5.92,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-01,6.17,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-02,6.39,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-03,4.81,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-04,3.56,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-05,2.44,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-06,5.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-07,7.55,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-08,7.56,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-09,2.59,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-10,-2.07,0.057,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-11,-2.58,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-12,0.34,0.057,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-13,3.04,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-14,2.48,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-15,1.71,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-16,2.65,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-17,3.46,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-18,4.94,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-19,5.2,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-20,5.96,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-21,7.57,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-22,5.91,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-23,5.44,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-24,5.64,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-25,4.32,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-26,4.93,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-27,3.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-28,1.34,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-29,-1.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-30,-3.19,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-05-31,-2.27,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-01,-0.27,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-02,1.94,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-03,5.15,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-04,5.68,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-05,4.49,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-06,4.01,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-07,2.24,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-08,0.44,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-09,-0.65,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-10,-4.08,0.151,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-11,-3.63,0.094,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-12,0.46,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-13,3.49,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-14,4.03,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-15,2.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-16,3.35,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-17,3.93,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-18,4.45,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-19,3.5,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-20,3.67,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-21,5.2,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-22,6.39,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-23,5.42,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-24,4.1,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-25,4.87,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-26,4.13,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-27,0.1,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-28,0.74,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-29,3.72,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-06-30,0.83,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-01,-2.46,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-02,0.3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-03,2.45,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-04,3,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-05,2.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-06,2.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-07,2.33,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-08,2.79,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-09,2.58,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-10,1.75,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-11,1.85,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-12,1.71,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-13,3.66,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-14,4.94,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-15,5.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-16,4.1,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-17,0.61,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-18,-2.73,0.189,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-19,-3.39,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-20,-2.4,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-21,-1.04,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-22,-1.49,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-23,-0.24,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-24,-0.48,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-25,-1.13,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-26,-1.83,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-27,-0.59,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-28,0.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-29,1.55,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-30,3.49,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-07-31,4.32,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-01,4.72,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-02,3.32,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-03,2.6,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-04,2.47,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-05,3.31,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-06,1.83,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-07,-0.81,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-08,-1.16,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-09,-1.26,0.151,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-10,-2.2,0.113,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-11,-2.05,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-12,-1.88,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-13,-0.61,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-14,1.15,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-15,2.13,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-16,2.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-17,1.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-18,0.95,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-19,-0.23,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-20,-4.42,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-21,-5.84,0.302,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-22,-4.28,0.132,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-23,-1.64,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-24,0.52,0.047,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-25,2.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-26,3.62,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-27,4.5,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-28,5.01,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-29,3.73,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-30,2.77,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-08-31,2.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-01,1.49,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-02,-1.62,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-03,-4.46,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-04,-2.64,0.085,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-05,0.54,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-06,-1.59,0.066,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-07,-5.69,0.321,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-08,-7.05,0.491,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-09,-3.77,0.132,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-10,-0.36,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-11,1.02,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-12,1.08,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-13,2.11,0.038,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-14,3.5,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-15,4.25,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-16,3.08,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-17,3.83,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-18,4.81,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-19,7.16,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-20,7.8,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
2024-09-21,7.4,0,0,1.06,18,false,false,NASA POWER actual anomaly basket
