issueDate,targetDate,leadDays,windowId,modelId,locationId,region,weight,forecastMeanF,normalMeanF,forecastAnomalyF,sampledValidHoursUtc,nearestGridLatitude,nearestGridLongitude,source
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,58.64,38.583,20.057,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,57.92,36.784,21.136,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,51.62,30.671,20.949,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,46.94,28.902,18.038,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,45.86,32.695,13.165,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,43.34,23.353,19.987,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,60.62,42.81,17.81,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-07,2026-01-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,70.34,50.563,19.777,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,35.24,12.853,22.387,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,51.62,28.41,23.21,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,46.76,24.193,22.567,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,50.72,28.674,22.046,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,58.1,26.052,32.048,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,62.96,29.396,33.564,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,54.86,27.867,26.993,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,65.3,36.811,28.489,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,69.08,38.512,30.568,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,60.8,41.559,19.241,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,53.78,39.432,14.348,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,53.24,37.713,15.527,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,45.14,32.448,12.692,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,41.54,30.928,10.612,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,39.02,34.881,4.139,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,35.96,25.825,10.135,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,71.78,43.134,28.646,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,73.22,51.751,21.469,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,28.04,14.489,13.551,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,37.58,28.637,8.943,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,42.8,24.316,18.484,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,45.32,28.147,17.173,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,45.14,26.752,18.388,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,44.96,30.45,14.51,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,41.72,28.428,13.292,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,60.62,38.243,22.377,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,59.54,40.74,18.8,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,62.42,41.8,20.62,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,59.36,39.906,19.454,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,61.7,38.184,23.516,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,55.94,31.63,24.31,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,53.6,29.895,23.705,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,49.64,34.414,15.226,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,45.5,25.393,20.107,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,62.24,43.608,18.632,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,72.32,51.504,20.816,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,28.04,14.166,13.874,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,33.08,29.968,3.112,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,36.86,27.217,9.643,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,47.12,30.289,16.831,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,39.02,29.944,9.076,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,34.52,33.088,1.432,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,29.12,29.983,-0.863,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,47.12,39.82,7.3,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,44.06,41.304,2.756,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,61.52,43.426,18.094,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,64.04,41.429,22.611,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,67.82,39.682,28.138,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,59.18,33.497,25.683,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,48.38,31.785,16.595,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,44.24,35.596,8.644,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,40.82,26.562,14.258,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,47.3,44.07,3.23,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,53.06,50.787,2.273,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,23.36,8.988,14.372,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,24.98,25.516,-0.536,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,24.26,21.93,2.33,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,27.5,26.296,1.204,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,30.02,24.046,5.974,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,37.04,27.018,10.022,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,39.56,25.996,13.564,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,39.56,34.711,4.849,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,45.86,37,8.86,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,47.12,41.836,5.284,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,46.94,40.444,6.496,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,48.56,38.047,10.513,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,43.52,31.892,11.628,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,42.08,29.919,12.161,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,41.54,33.326,8.214,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,39.92,23.571,16.349,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,62.42,42.895,19.525,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,64.22,49.312,14.908,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,32.72,11.133,21.587,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,29.3,25.985,3.315,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,23.18,21.157,2.023,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,24.44,25.623,-1.183,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,29.66,24.541,5.119,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,41,28,13,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,47.84,26.782,21.058,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,35.78,34.11,1.67,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,43.88,37.075,6.805,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,37.58,40.614,-3.034,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,38.66,39.763,-1.103,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,raleigh,Southeast,0.04,37.04,37.461,-0.421,0,35.75,-78.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,washington-dc,Mid-Atlantic,0.07,29.3,31.464,-2.164,0,39,-77,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,philadelphia,Mid-Atlantic,0.06,26.42,29.639,-3.219,0,40,-75.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,new-york,Northeast,0.11,25.34,33.653,-8.313,0,40.75,-74,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,boston,Northeast,0.06,22.1,23.932,-1.832,0,42.25,-71,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,dallas,Texas/Oklahoma fringe,0.05,66.38,43.549,22.831,0,32.75,-96.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,houston,Texas/Oklahoma fringe,0.05,59.9,51.007,8.893,0,29.75,-95.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,minneapolis,Upper Midwest,0.07,27.5,9.808,17.692,0,45,-93.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,chicago,Great Lakes,0.09,30.92,25.095,5.825,0,42,-87.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,detroit,Great Lakes,0.06,30.92,22.042,8.878,0,42.25,-83,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,cleveland,Great Lakes,0.05,33.8,26.649,7.151,0,41.5,-81.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,indianapolis,Ohio Valley,0.05,38.3,25.339,12.961,0,39.75,-86.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,st-louis,Midwest,0.05,43.16,28.249,14.911,0,38.75,-90.25,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,kansas-city,Central Plains,0.04,41,26.466,14.534,0,39,-94.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,nashville,Mid-South,0.05,47.3,34.996,12.304,0,36.25,-86.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,memphis,Mid-South,0.04,50,38.237,11.763,0,35.25,-90,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,atlanta,Southeast,0.07,49.64,40.476,9.164,0,33.75,-84.5,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-01-08,2026-01-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,charlotte,Southeast,0.05,48.2,38.583,9.617,0,35.25,-80.75,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
