candidateId,eligible,trainValidationRank,architectureId,sourceSetId,sizingMode,anomalyThreshold,coverageThreshold,minConfidence,weatherFraction,reversionFraction,followHoldDays,reversionHoldDays,minRealizedMovePct,signals,events,overlayDays,fallbackDays,trainReturnPct,trainIndexReturnPct,trainEdgePct,trainSharpe,trainMaxDrawdownPct,profitableTrainYears,trainYearCount,validationReturnPct,validationIndexReturnPct,validationEdgePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutIndexReturnPct,holdoutEdgePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allIndexReturnPct,allEdgePct,allSharpe,allMaxDrawdownPct
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,2,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-fixed,false,9.0267,follow-only,long-history-core,fixed,8,0.35,0.5,0.4,0.2,3,2,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,1,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,1,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,2,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.35,0.4,0.2,3,2,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,1,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,1,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,2,2,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-only-long-history-core-a8-c0.35-q0.5-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,9.0267,follow-only,long-history-core,confidence-scaled,8,0.35,0.5,0.4,0.2,3,2,4,236,236,227,1135,37.84,33.7,4.14,0.62,-26.63,2,4,20.22,29.08,-8.86,0.64,-22.35,31.26,10.94,20.32,1.81,-13.61,117.51,91.47,26.04,0.79,-26.63
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-confidence-scaled,false,8.9309,follow-and-fade,gfs-gefs-core,confidence-scaled,5,0.35,0.35,0.4,0.2,5,2,4,548,900,551,811,37.26,33.7,3.56,0.54,-48.18,2,4,12.71,29.08,-16.37,0.46,-25.62,41.21,10.94,30.27,2.42,-9.9,118.46,91.47,26.99,0.75,-48.18
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,8.926,follow-and-fade,gfs-gefs-core,fixed,5,0.35,0.5,0.4,0.2,5,2,4,535,879,545,817,36.73,33.7,3.03,0.54,-47.8,2,4,13.15,29.08,-15.93,0.47,-25.33,41.21,10.94,30.27,2.42,-9.9,118.45,91.47,26.98,0.75,-47.8
fade-only-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,8.9098,fade-only,long-history-core,fixed,8,0.5,0.35,0.25,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.75,29.08,-4.33,0.84,-22.87,13.02,10.94,2.08,1.23,-10.02,81.63,91.47,-9.84,0.69,-26.63
fade-only-long-history-core-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,8.9098,fade-only,long-history-core,fixed,8,0.5,0.35,0.4,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.75,29.08,-4.33,0.84,-22.87,13.02,10.94,2.08,1.23,-10.02,81.63,91.47,-9.84,0.69,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,8.9098,fade-only,long-history-core,fixed,8,0.5,0.5,0.25,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.75,29.08,-4.33,0.84,-22.87,13.02,10.94,2.08,1.23,-10.02,81.63,91.47,-9.84,0.69,-26.63
fade-only-long-history-core-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,8.9098,fade-only,long-history-core,fixed,8,0.5,0.5,0.4,0.2,5,2,2,218,183,188,1174,28.81,33.7,-4.89,0.52,-26.63,3,4,24.75,29.08,-4.33,0.84,-22.87,13.02,10.94,2.08,1.23,-10.02,81.63,91.47,-9.84,0.69,-26.63
follow-and-fade-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,8.8912,follow-and-fade,long-history-core,fixed,5,0.5,0.35,0.4,0.2,3,1,2,239,433,238,1124,32.91,33.7,-0.79,0.56,-26.63,2,4,19.56,29.08,-9.52,0.63,-22.77,27.65,10.94,16.71,1.64,-14.76,102.85,91.47,11.38,0.73,-26.63
follow-and-fade-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-fixed,false,8.8912,follow-and-fade,long-history-core,fixed,5,0.5,0.5,0.4,0.2,3,1,2,239,433,238,1124,32.91,33.7,-0.79,0.56,-26.63,2,4,19.56,29.08,-9.52,0.63,-22.77,27.65,10.94,16.71,1.64,-14.76,102.85,91.47,11.38,0.73,-26.63
fade-only-ncep-complex-a5-c0.5-q0.35-wf0.25-rf0.2-fh5-rh1-mv2-fixed,false,8.5717,fade-only,ncep-complex,fixed,5,0.5,0.35,0.25,0.2,5,1,2,478,404,295,1067,9.01,33.7,-24.69,0.24,-30.85,3,4,29.17,29.08,0.09,0.97,-19.89,15.44,10.94,4.5,1.44,-8.26,62.56,91.47,-28.91,0.58,-30.85
fade-only-ncep-complex-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,8.5717,fade-only,ncep-complex,fixed,5,0.5,0.35,0.4,0.2,5,1,2,478,404,295,1067,9.01,33.7,-24.69,0.24,-30.85,3,4,29.17,29.08,0.09,0.97,-19.89,15.44,10.94,4.5,1.44,-8.26,62.56,91.47,-28.91,0.58,-30.85
follow-and-fade-long-history-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-confidence-scaled,false,8.57,follow-and-fade,long-history-core,confidence-scaled,5,0.35,0.5,0.4,0.2,3,1,4,286,447,242,1120,40.78,33.7,7.08,0.65,-26.63,3,4,14.65,29.08,-14.43,0.5,-25.94,38.44,10.94,27.5,2.12,-12.7,123.46,91.47,31.99,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,8.5237,follow-and-fade,all-source-consensus,fixed,5,0.35,0.35,0.4,0.2,5,2,2,294,538,254,1108,34.83,33.7,1.13,0.58,-26.63,2,4,16.53,29.08,-12.55,0.55,-23.35,25.3,10.94,14.36,1.6,-15.7,96.87,91.47,5.4,0.71,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,8.5237,follow-and-fade,all-source-consensus,fixed,5,0.35,0.5,0.4,0.2,5,2,2,294,538,254,1108,34.83,33.7,1.13,0.58,-26.63,2,4,16.53,29.08,-12.55,0.55,-23.35,25.3,10.94,14.36,1.6,-15.7,96.87,91.47,5.4,0.71,-26.63
follow-and-fade-long-history-core-a5-c0.35-q0.5-wf0.4-rf0.2-fh3-rh1-mv4-fixed,false,8.514,follow-and-fade,long-history-core,fixed,5,0.35,0.5,0.4,0.2,3,1,4,286,447,242,1120,40.71,33.7,7.01,0.65,-26.63,3,4,14.65,29.08,-14.43,0.5,-25.94,38.44,10.94,27.5,2.12,-12.7,123.34,91.47,31.87,0.81,-26.63
follow-and-fade-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,8.5092,follow-and-fade,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,1,2,239,433,238,1124,32.47,33.7,-1.23,0.56,-26.63,2,4,19.56,29.08,-9.52,0.63,-22.77,27.65,10.94,16.71,1.64,-14.76,102.17,91.47,10.7,0.73,-26.63
follow-and-fade-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh1-mv2-confidence-scaled,false,8.5092,follow-and-fade,long-history-core,confidence-scaled,5,0.5,0.5,0.4,0.2,3,1,2,239,433,238,1124,32.47,33.7,-1.23,0.56,-26.63,2,4,19.56,29.08,-9.52,0.63,-22.77,27.65,10.94,16.71,1.64,-14.76,102.17,91.47,10.7,0.73,-26.63
follow-and-fade-ncep-complex-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,8.4988,follow-and-fade,ncep-complex,confidence-scaled,5,0.35,0.35,0.25,0.2,5,2,2,590,1089,560,802,17.62,33.7,-16.08,0.35,-42.4,3,4,17.98,29.08,-11.1,0.64,-23.52,20.18,10.94,9.24,1.59,-11.25,66.77,91.47,-24.7,0.58,-42.4
follow-and-fade-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-fixed,false,8.4243,follow-and-fade,all-source-consensus,fixed,8,0.35,0.35,0.25,0.2,3,2,4,251,393,238,1124,31.48,33.7,-2.22,0.55,-26.63,3,4,19.4,29.08,-9.68,0.67,-24.53,9.77,10.94,-1.17,0.87,-15.29,72.32,91.47,-19.15,0.62,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-fixed,false,8.4243,follow-and-fade,all-source-consensus,fixed,8,0.35,0.5,0.25,0.2,3,2,4,251,393,238,1124,31.48,33.7,-2.22,0.55,-26.63,3,4,19.4,29.08,-9.68,0.67,-24.53,9.77,10.94,-1.17,0.87,-15.29,72.32,91.47,-19.15,0.62,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,8.4243,follow-and-fade,all-source-consensus,confidence-scaled,8,0.35,0.35,0.25,0.2,3,2,4,251,393,238,1124,31.48,33.7,-2.22,0.55,-26.63,3,4,19.4,29.08,-9.68,0.67,-24.53,9.77,10.94,-1.17,0.87,-15.29,72.32,91.47,-19.15,0.62,-26.63
follow-and-fade-all-source-consensus-a8-c0.35-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,8.4243,follow-and-fade,all-source-consensus,confidence-scaled,8,0.35,0.5,0.25,0.2,3,2,4,251,393,238,1124,31.48,33.7,-2.22,0.55,-26.63,3,4,19.4,29.08,-9.68,0.67,-24.53,9.77,10.94,-1.17,0.87,-15.29,72.32,91.47,-19.15,0.62,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,8.3347,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.35,0.4,0.2,5,2,2,294,538,254,1108,34.83,33.7,1.13,0.58,-26.63,2,4,16.39,29.08,-12.69,0.55,-23.35,25.3,10.94,14.36,1.6,-15.7,96.63,91.47,5.16,0.71,-26.63
follow-and-fade-all-source-consensus-a5-c0.35-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,8.3347,follow-and-fade,all-source-consensus,confidence-scaled,5,0.35,0.5,0.4,0.2,5,2,2,294,538,254,1108,34.83,33.7,1.13,0.58,-26.63,2,4,16.39,29.08,-12.69,0.55,-23.35,25.3,10.94,14.36,1.6,-15.7,96.63,91.47,5.16,0.71,-26.63
follow-and-fade-ncep-complex-a5-c0.35-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,8.3023,follow-and-fade,ncep-complex,fixed,5,0.35,0.35,0.25,0.2,5,2,2,590,1089,560,802,17.32,33.7,-16.38,0.35,-42.19,3,4,17.98,29.08,-11.1,0.64,-23.52,20.18,10.94,9.24,1.59,-11.25,66.34,91.47,-25.13,0.58,-42.19
follow-and-fade-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-fixed,false,8.2142,follow-and-fade,long-history-core,fixed,5,0.5,0.35,0.4,0.2,3,2,2,239,433,245,1117,30.12,33.7,-3.58,0.53,-26.63,2,4,20.72,29.08,-8.36,0.66,-22.95,5.89,10.94,-5.05,0.5,-18.95,66.34,91.47,-25.13,0.56,-26.63
follow-and-fade-long-history-core-a5-c0.5-q0.5-wf0.4-rf0.2-fh3-rh2-mv2-fixed,false,8.2142,follow-and-fade,long-history-core,fixed,5,0.5,0.5,0.4,0.2,3,2,2,239,433,245,1117,30.12,33.7,-3.58,0.53,-26.63,2,4,20.72,29.08,-8.36,0.66,-22.95,5.89,10.94,-5.05,0.5,-18.95,66.34,91.47,-25.13,0.56,-26.63
follow-and-fade-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-fixed,false,8.1363,follow-and-fade,long-history-core,fixed,5,0.35,0.35,0.4,0.2,3,2,4,288,450,246,1116,36.8,33.7,3.1,0.61,-26.63,3,4,16.44,29.08,-12.64,0.55,-25.68,19.16,10.94,8.22,1.22,-17.81,89.81,91.47,-1.66,0.67,-26.63
follow-and-fade-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,7.923,follow-and-fade,all-source-consensus,fixed,8,0.5,0.35,0.4,0.2,5,1,2,231,426,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,7.923,follow-and-fade,all-source-consensus,fixed,8,0.5,0.5,0.4,0.2,5,1,2,231,426,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,7.923,follow-and-fade,all-source-consensus,confidence-scaled,8,0.5,0.35,0.4,0.2,5,1,2,231,426,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,7.923,follow-and-fade,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,5,1,2,231,426,250,1112,33.45,33.7,-0.25,0.56,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,32.22,10.94,21.28,1.91,-16.61,108.92,91.47,17.45,0.76,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-fixed,false,7.8781,follow-and-fade,long-history-core,fixed,8,0.5,0.35,0.25,0.2,3,2,4,218,339,232,1130,28.77,33.7,-4.93,0.52,-26.63,3,4,21.28,29.08,-7.8,0.72,-22.42,11.5,10.94,0.56,0.99,-14.35,74.14,91.47,-17.33,0.63,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-fixed,false,7.8781,follow-and-fade,long-history-core,fixed,8,0.5,0.5,0.25,0.2,3,2,4,218,339,232,1130,28.77,33.7,-4.93,0.52,-26.63,3,4,21.28,29.08,-7.8,0.72,-22.42,11.5,10.94,0.56,0.99,-14.35,74.14,91.47,-17.33,0.63,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,7.8781,follow-and-fade,long-history-core,confidence-scaled,8,0.5,0.35,0.25,0.2,3,2,4,218,339,232,1130,28.77,33.7,-4.93,0.52,-26.63,3,4,21.28,29.08,-7.8,0.72,-22.42,11.5,10.94,0.56,0.99,-14.35,74.14,91.47,-17.33,0.63,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh2-mv4-confidence-scaled,false,7.8781,follow-and-fade,long-history-core,confidence-scaled,8,0.5,0.5,0.25,0.2,3,2,4,218,339,232,1130,28.77,33.7,-4.93,0.52,-26.63,3,4,21.28,29.08,-7.8,0.72,-22.42,11.5,10.94,0.56,0.99,-14.35,74.14,91.47,-17.33,0.63,-26.63
follow-and-fade-ncep-complex-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,7.8279,follow-and-fade,ncep-complex,confidence-scaled,5,0.35,0.5,0.25,0.2,5,2,2,577,1065,556,806,17.45,33.7,-16.25,0.35,-42.37,3,4,17.98,29.08,-11.1,0.64,-23.52,20.18,10.94,9.24,1.59,-11.25,66.52,91.47,-24.95,0.58,-42.37
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,7.7225,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.25,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.71,29.08,-5.37,0.82,-23.2,13.7,10.94,2.76,1.29,-10.02,81.19,91.47,-10.28,0.69,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,7.7225,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.35,0.4,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.71,29.08,-5.37,0.82,-23.2,13.7,10.94,2.76,1.29,-10.02,81.19,91.47,-10.28,0.69,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-confidence-scaled,false,7.7225,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.25,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.71,29.08,-5.37,0.82,-23.2,13.7,10.94,2.76,1.29,-10.02,81.19,91.47,-10.28,0.69,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-confidence-scaled,false,7.7225,fade-only,all-source-consensus,confidence-scaled,8,0.5,0.5,0.4,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.71,29.08,-5.37,0.82,-23.2,13.7,10.94,2.76,1.29,-10.02,81.19,91.47,-10.28,0.69,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-fixed,false,7.7081,follow-and-fade,long-history-core,fixed,8,0.5,0.35,0.25,0.2,3,1,4,218,339,226,1136,31.73,33.7,-1.97,0.55,-26.63,3,4,19.84,29.08,-9.24,0.68,-23.34,24.31,10.94,13.37,1.92,-11.31,96.25,91.47,4.78,0.75,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-fixed,false,7.7081,follow-and-fade,long-history-core,fixed,8,0.5,0.5,0.25,0.2,3,1,4,218,339,226,1136,31.73,33.7,-1.97,0.55,-26.63,3,4,19.84,29.08,-9.24,0.68,-23.34,24.31,10.94,13.37,1.92,-11.31,96.25,91.47,4.78,0.75,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.35-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,false,7.7081,follow-and-fade,long-history-core,confidence-scaled,8,0.5,0.35,0.25,0.2,3,1,4,218,339,226,1136,31.73,33.7,-1.97,0.55,-26.63,3,4,19.84,29.08,-9.24,0.68,-23.34,24.31,10.94,13.37,1.92,-11.31,96.25,91.47,4.78,0.75,-26.63
follow-and-fade-long-history-core-a8-c0.5-q0.5-wf0.25-rf0.2-fh3-rh1-mv4-confidence-scaled,false,7.7081,follow-and-fade,long-history-core,confidence-scaled,8,0.5,0.5,0.25,0.2,3,1,4,218,339,226,1136,31.73,33.7,-1.97,0.55,-26.63,3,4,19.84,29.08,-9.24,0.68,-23.34,24.31,10.94,13.37,1.92,-11.31,96.25,91.47,4.78,0.75,-26.63
follow-and-fade-long-history-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh3-rh2-mv4-confidence-scaled,false,7.5543,follow-and-fade,long-history-core,confidence-scaled,5,0.35,0.35,0.4,0.2,3,2,4,288,450,246,1116,36.21,33.7,2.51,0.6,-26.63,3,4,16.44,29.08,-12.64,0.55,-25.68,19.16,10.94,8.22,1.22,-17.81,89,91.47,-2.47,0.67,-26.63
follow-and-fade-ncep-complex-a5-c0.35-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,7.5484,follow-and-fade,ncep-complex,fixed,5,0.35,0.5,0.25,0.2,5,2,2,577,1065,556,806,17.02,33.7,-16.68,0.35,-42.1,3,4,17.98,29.08,-11.1,0.64,-23.52,20.18,10.94,9.24,1.59,-11.25,65.92,91.47,-25.55,0.58,-42.1
follow-and-fade-gfs-gefs-core-a5-c0.35-q0.35-wf0.4-rf0.2-fh5-rh2-mv4-fixed,false,7.5109,follow-and-fade,gfs-gefs-core,fixed,5,0.35,0.35,0.4,0.2,5,2,4,548,900,551,811,36.88,33.7,3.18,0.54,-47.82,2,4,12.12,29.08,-16.96,0.44,-26.01,41.21,10.94,30.27,2.42,-9.9,116.71,91.47,25.24,0.74,-47.82
follow-and-fade-all-source-consensus-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,7.4627,follow-and-fade,all-source-consensus,fixed,5,0.5,0.35,0.4,0.2,5,1,2,252,464,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.89,10.94,30.95,2.37,-12.44,121.89,91.47,30.42,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-fixed,false,7.4627,follow-and-fade,all-source-consensus,fixed,5,0.5,0.5,0.4,0.2,5,1,2,252,464,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.89,10.94,30.95,2.37,-12.44,121.89,91.47,30.42,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.5-q0.35-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,7.4627,follow-and-fade,all-source-consensus,confidence-scaled,5,0.5,0.35,0.4,0.2,5,1,2,252,464,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.89,10.94,30.95,2.37,-12.44,121.89,91.47,30.42,0.81,-26.63
follow-and-fade-all-source-consensus-a5-c0.5-q0.5-wf0.4-rf0.2-fh5-rh1-mv2-confidence-scaled,false,7.4627,follow-and-fade,all-source-consensus,confidence-scaled,5,0.5,0.5,0.4,0.2,5,1,2,252,464,252,1110,32.08,33.7,-1.62,0.55,-26.63,2,4,18.4,29.08,-10.68,0.59,-21.94,41.89,10.94,30.95,2.37,-12.44,121.89,91.47,30.42,0.81,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,7.429,fade-only,all-source-consensus,fixed,8,0.5,0.35,0.25,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.59,29.08,-5.49,0.81,-23.27,13.7,10.94,2.76,1.29,-10.02,81.02,91.47,-10.45,0.69,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.35-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,7.429,fade-only,all-source-consensus,fixed,8,0.5,0.35,0.4,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.59,29.08,-5.49,0.81,-23.27,13.7,10.94,2.76,1.29,-10.02,81.02,91.47,-10.45,0.69,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.25-rf0.2-fh5-rh2-mv2-fixed,false,7.429,fade-only,all-source-consensus,fixed,8,0.5,0.5,0.25,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.59,29.08,-5.49,0.81,-23.27,13.7,10.94,2.76,1.29,-10.02,81.02,91.47,-10.45,0.69,-26.63
fade-only-all-source-consensus-a8-c0.5-q0.5-wf0.4-rf0.2-fh5-rh2-mv2-fixed,false,7.429,fade-only,all-source-consensus,fixed,8,0.5,0.5,0.4,0.2,5,2,2,231,195,190,1172,28.81,33.7,-4.89,0.52,-26.63,3,4,23.59,29.08,-5.49,0.81,-23.27,13.7,10.94,2.76,1.29,-10.02,81.02,91.47,-10.45,0.69,-26.63
follow-and-fade-long-history-core-a5-c0.5-q0.35-wf0.4-rf0.2-fh3-rh2-mv2-confidence-scaled,false,7.2962,follow-and-fade,long-history-core,confidence-scaled,5,0.5,0.35,0.4,0.2,3,2,2,239,433,245,1117,29.69,33.7,-4.01,0.52,-26.63,2,4,20.48,29.08,-8.6,0.65,-22.95,5.89,10.94,-5.05,0.5,-18.95,65.45,91.47,-26.02,0.55,-26.63
