issueDate,targetDate,leadDays,windowId,modelId,symbol,priorTradeDate,entryTradeDate,targetTradeDate,priorClose,entryClose,targetClose,returnPctPriorCloseToTarget,returnPctEntryCloseToTarget,qualifies
2024-03-21,2024-03-31,10,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-20,2024-03-21,2024-03-28,1.6990000009536743,1.6829999685287476,1.7630000114440918,3.767,4.753,false
2024-03-22,2024-03-24,2,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-21,2024-03-22,2024-03-22,15.319999694824219,15.109999656677246,15.109999656677246,-1.371,0,false
2024-03-22,2024-03-24,2,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-21,2024-03-22,2024-03-22,1.6829999685287476,1.659000039100647,1.659000039100647,-1.426,0,false
2024-03-22,2024-03-23,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-21,2024-03-22,2024-03-22,15.319999694824219,15.109999656677246,15.109999656677246,-1.371,0,false
2024-03-22,2024-03-23,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-21,2024-03-22,2024-03-22,1.6829999685287476,1.659000039100647,1.659000039100647,-1.426,0,false
2024-03-22,2024-03-29,7,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-21,2024-03-22,2024-03-28,15.319999694824219,15.109999656677246,14.569999694824219,-4.896,-3.574,false
2024-03-22,2024-03-29,7,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-21,2024-03-22,2024-03-28,1.6829999685287476,1.659000039100647,1.7630000114440918,4.753,6.269,false
2024-03-22,2024-03-25,3,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-21,2024-03-22,2024-03-25,15.319999694824219,15.109999656677246,15.039999961853027,-1.828,-0.463,false
2024-03-22,2024-03-25,3,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-21,2024-03-22,2024-03-25,1.6829999685287476,1.659000039100647,1.6150000095367432,-4.04,-2.652,false
2024-03-22,2024-03-31,9,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-21,2024-03-22,2024-03-28,15.319999694824219,15.109999656677246,14.569999694824219,-4.896,-3.574,false
2024-03-22,2024-03-31,9,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-21,2024-03-22,2024-03-28,1.6829999685287476,1.659000039100647,1.7630000114440918,4.753,6.269,false
2024-03-22,2024-03-30,8,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-21,2024-03-22,2024-03-28,15.319999694824219,15.109999656677246,14.569999694824219,-4.896,-3.574,false
2024-03-22,2024-03-30,8,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-21,2024-03-22,2024-03-28,1.6829999685287476,1.659000039100647,1.7630000114440918,4.753,6.269,false
2024-03-23,2024-03-24,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-22,2024-03-25,2024-03-22,15.109999656677246,15.039999961853027,15.109999656677246,0,0.465,false
2024-03-23,2024-03-24,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-22,2024-03-25,2024-03-22,1.659000039100647,1.6150000095367432,1.659000039100647,0,2.724,false
2024-03-23,2024-03-25,2,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-22,2024-03-25,2024-03-25,15.109999656677246,15.039999961853027,15.039999961853027,-0.463,0,false
2024-03-23,2024-03-25,2,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-22,2024-03-25,2024-03-25,1.659000039100647,1.6150000095367432,1.6150000095367432,-2.652,0,false
2024-03-23,2024-03-26,3,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-22,2024-03-25,2024-03-26,15.109999656677246,15.039999961853027,14.960000038146973,-0.993,-0.532,false
2024-03-23,2024-03-26,3,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-22,2024-03-25,2024-03-26,1.659000039100647,1.6150000095367432,1.5750000476837158,-5.063,-2.477,false
2024-03-23,2024-03-30,7,rumor,ecmwf-aifs-00z-aws-open,UNG,2024-03-22,2024-03-25,2024-03-28,15.109999656677246,15.039999961853027,14.569999694824219,-3.574,-3.125,false
2024-03-23,2024-03-30,7,rumor,ecmwf-aifs-00z-aws-open,NG=F,2024-03-22,2024-03-25,2024-03-28,1.659000039100647,1.6150000095367432,1.7630000114440918,6.269,9.164,false
2024-03-24,2024-03-25,1,selloff,ecmwf-aifs-00z-aws-open,UNG,2024-03-22,2024-03-25,2024-03-25,15.109999656677246,15.039999961853027,15.039999961853027,-0.463,0,false
2024-03-24,2024-03-25,1,selloff,ecmwf-aifs-00z-aws-open,NG=F,2024-03-22,2024-03-25,2024-03-25,1.659000039100647,1.6150000095367432,1.6150000095367432,-2.652,0,false
