id,validationRank,sideScope,candidateMode,sourcePolicy,featureSet,estimators,maxDepth,learningRate,minLeafFrac,minLeafAbs,minSignalStrengthF,minCoveragePct,minExtremeCount,minExpectedTheoryReturnPct,validationTradeCount,validationTotalReturnPct,validationSharpe,validationMaxDrawdownPct,validationWorstFoldReturnPct,validationColdTrades,validationColdReturnPct,validationWarmTrades,validationWarmReturnPct,holdoutPredictionMax,holdoutWeatherEligibleCount,holdoutThresholdEligibleCount,holdoutCandidateCount,holdoutTradeCount,holdoutTotalReturnPct,holdoutSharpe,holdoutMaxDrawdownPct,holdoutWinRatePct,holdoutColdTrades,holdoutColdReturnPct,holdoutWarmTrades,holdoutWarmReturnPct
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,0,0.064,0,0,0,0,0,0,0,0,0,1.0607,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,0,0.25,0,0,0,0,0,0,0,0,0,1.0607,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,0,0.5,0,0,0,0,0,0,0,0,0,1.0607,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,0,1,0,0,0,0,0,0,0,0,0,1.0607,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,8,0.064,0,0,0,0,0,0,0,0,0,1.0607,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,8,0.25,0,0,0,0,0,0,0,0,0,1.0607,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,8,0.5,0,0,0,0,0,0,0,0,0,1.0607,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig8__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,8,0.7,8,1,0,0,0,0,0,0,0,0,0,1.0607,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,0,0.064,0,0,0,0,0,0,0,0,0,1.0607,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,0,0.25,0,0,0,0,0,0,0,0,0,1.0607,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,0,0.5,0,0,0,0,0,0,0,0,0,1.0607,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,0,1,0,0,0,0,0,0,0,0,0,1.0607,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,8,0.064,0,0,0,0,0,0,0,0,0,1.0607,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,8,0.25,0,0,0,0,0,0,0,0,0,1.0607,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,8,0.5,0,0,0,0,0,0,0,0,0,1.0607,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.55,8,1,0,0,0,0,0,0,0,0,0,1.0607,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,0,0.064,0,0,0,0,0,0,0,0,0,1.0607,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,0,0.25,0,0,0,0,0,0,0,0,0,1.0607,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,0,0.5,0,0,0,0,0,0,0,0,0,1.0607,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,0,1,0,0,0,0,0,0,0,0,0,1.0607,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,8,0.064,0,0,0,0,0,0,0,0,0,1.0607,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,8,0.25,0,0,0,0,0,0,0,0,0,1.0607,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,8,0.5,0,0,0,0,0,0,0,0,0,1.0607,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e12__d2__lr0.06__lf0.2__sig12__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,12,2,0.06,0.2,10,12,0.7,8,1,0,0,0,0,0,0,0,0,0,1.0607,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,0,0.064,0,0,0,0,0,0,0,0,0,1.0665,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,0,0.25,0,0,0,0,0,0,0,0,0,1.0665,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,0,0.5,0,0,0,0,0,0,0,0,0,1.0665,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,0,1,0,0,0,0,0,0,0,0,0,1.0665,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,8,0.064,0,0,0,0,0,0,0,0,0,1.0665,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,8,0.25,0,0,0,0,0,0,0,0,0,1.0665,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,8,0.5,0,0,0,0,0,0,0,0,0,1.0665,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.55,8,1,0,0,0,0,0,0,0,0,0,1.0665,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,0,0.064,0,0,0,0,0,0,0,0,0,1.0665,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,0,0.25,0,0,0,0,0,0,0,0,0,1.0665,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,0,0.5,0,0,0,0,0,0,0,0,0,1.0665,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,0,1,0,0,0,0,0,0,0,0,0,1.0665,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,8,0.064,0,0,0,0,0,0,0,0,0,1.0665,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,8,0.25,0,0,0,0,0,0,0,0,0,1.0665,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,8,0.5,0,0,0,0,0,0,0,0,0,1.0665,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig8__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,8,0.7,8,1,0,0,0,0,0,0,0,0,0,1.0665,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,0,0.064,0,0,0,0,0,0,0,0,0,1.0665,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,0,0.25,0,0,0,0,0,0,0,0,0,1.0665,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,0,0.5,0,0,0,0,0,0,0,0,0,1.0665,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,0,1,0,0,0,0,0,0,0,0,0,1.0665,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,8,0.064,0,0,0,0,0,0,0,0,0,1.0665,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,8,0.25,0,0,0,0,0,0,0,0,0,1.0665,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,8,0.5,0,0,0,0,0,0,0,0,0,1.0665,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.55,8,1,0,0,0,0,0,0,0,0,0,1.0665,49,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,0,0.064,0,0,0,0,0,0,0,0,0,1.0665,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,0,0.25,0,0,0,0,0,0,0,0,0,1.0665,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,0,0.5,0,0,0,0,0,0,0,0,0,1.0665,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,0,1,0,0,0,0,0,0,0,0,0,1.0665,49,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,8,0.064,0,0,0,0,0,0,0,0,0,1.0665,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,8,0.25,0,0,0,0,0,0,0,0,0,1.0665,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,8,0.5,0,0,0,0,0,0,0,0,0,1.0665,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.1__sig12__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.1,10,12,0.7,8,1,0,0,0,0,0,0,0,0,0,1.0665,46,19,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,0,0.064,0,0,0,0,0,0,0,0,0,1.3898,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,0,0.25,0,0,0,0,0,0,0,0,0,1.3898,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,0,0.5,0,0,0,0,0,0,0,0,0,1.3898,77,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,0,1,0,0,0,0,0,0,0,0,0,1.3898,77,19,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,8,0.064,0,0,0,0,0,0,0,0,0,1.3898,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,8,0.25,0,0,0,0,0,0,0,0,0,1.3898,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,8,0.5,0,0,0,0,0,0,0,0,0,1.3898,51,23,8,3,-5.23,-1.55,-7.46,33.3,0,0,3,-5.23
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.55__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.55,8,1,0,0,0,0,0,0,0,0,0,1.3898,51,19,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,0,0.064,0,0,0,0,0,0,0,0,0,1.3898,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,0,0.25,0,0,0,0,0,0,0,0,0,1.3898,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,0,0.5,0,0,0,0,0,0,0,0,0,1.3898,63,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,0,1,0,0,0,0,0,0,0,0,0,1.3898,63,17,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,8,0.064,0,0,0,0,0,0,0,0,0,1.3898,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,8,0.25,0,0,0,0,0,0,0,0,0,1.3898,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,8,0.5,0,0,0,0,0,0,0,0,0,1.3898,47,20,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig8__cov0.7__ex8__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,8,0.7,8,1,0,0,0,0,0,0,0,0,0,1.3898,47,17,6,2,-7.46,-3.61,-7.46,0,0,0,2,-7.46
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.064,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,12,0.55,0,0.064,0,0,0,0,0,0,0,0,0,1.3898,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.25,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,12,0.55,0,0.25,0,0,0,0,0,0,0,0,0,1.3898,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr0.5,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,12,0.55,0,0.5,0,0,0,0,0,0,0,0,0,1.3898,52,21,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
strict-theory-gbt__all__consensus__longHistoryCore__weatherOnly__e20__d1__lr0.06__lf0.2__sig12__cov0.55__ex0__thr1,-7500,all,consensus,longHistoryCore,weatherOnly,20,1,0.06,0.2,10,12,0.55,0,1,0,0,0,0,0,0,0,0,0,1.3898,52,19,7,3,-3.47,-0.91,-7.46,33.3,0,0,3,-3.47
