scenario,date,split,componentVariant,weatherResolutionAction,weatherResolutionScale,position,indexFraction,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,returnPct
counterfactual no close-in weather refresh,2025-08-18,holdout,summer-alpha,none,1,-0.4,0.6,-0.8916,-0.0351,0.3356,0.0128,0.3228
counterfactual no close-in weather refresh,2025-08-19,holdout,summer-alpha,,1,0,1,-4.2907,-0.7072,-0.7072,0.0128,-0.72
counterfactual no close-in weather refresh,2025-08-20,holdout,summer-alpha,,1,0,1,-0.5061,-0.3295,-0.3295,0,-0.3295
counterfactual no close-in weather refresh,2025-08-21,holdout,summer-alpha,,1,0,1,2.6889,-0.4052,-0.4052,0,-0.4052
counterfactual no close-in weather refresh,2025-08-22,holdout,summer-alpha,,1,0,1,-4.5294,1.5302,1.5302,0,1.5302
counterfactual no close-in weather refresh,2025-08-25,holdout,summer-alpha,,1,0,1,-0.0741,-0.3971,-0.3971,0,-0.3971
counterfactual no close-in weather refresh,2025-08-26,holdout,summer-alpha,,1,0,1,0.7789,0.4031,0.4031,0,0.4031
counterfactual no close-in weather refresh,2025-08-27,holdout,summer-alpha,,1,0,1,5.5208,0.2123,0.2123,0,0.2123
counterfactual no close-in weather refresh,2025-08-28,holdout,summer-alpha,,1,0,1,2.6857,0.408,0.408,0,0.408
counterfactual no close-in weather refresh,2025-08-29,holdout,summer-alpha,,1,0,1,1.8003,-0.6945,-0.6945,0,-0.6945
counterfactual no close-in weather refresh,2025-09-02,holdout,summer-alpha,,1,0,1,0.4004,-0.7564,-0.7564,0,-0.7564
counterfactual no close-in weather refresh,2025-09-03,holdout,summer-alpha,,1,0,1,1.8278,0.5619,0.5619,0,0.5619
counterfactual no close-in weather refresh,2025-09-04,holdout,summer-alpha,,1,0,1,0.3264,0.8425,0.8425,0,0.8425
counterfactual no close-in weather refresh,2025-09-05,holdout,summer-alpha,,1,0,1,-0.8458,-0.1882,-0.1882,0,-0.1882
counterfactual no close-in weather refresh,2025-09-08,holdout,summer-alpha,,1,0.35,0.65,1.3779,0.3024,0.6788,0.0112,0.6676
counterfactual no close-in weather refresh,2025-09-09,holdout,summer-alpha,,1,0.35,0.65,0.8738,0.2541,0.471,0,0.471
counterfactual no close-in weather refresh,2025-09-10,holdout,summer-alpha,,1,0.35,0.65,-2.8232,0.2373,-0.8339,0,-0.8339
counterfactual no close-in weather refresh,2025-09-11,holdout,summer-alpha,,1,0,1,-3.1363,0.7695,0.7695,0.0112,0.7583
counterfactual no close-in weather refresh,2025-09-12,holdout,summer-alpha,,1,0,1,0.2386,0.0693,0.0693,0,0.0693
counterfactual no close-in weather refresh,2025-09-15,holdout,summer-alpha,,1,0,1,3.4682,0.5908,0.5908,0,0.5908
counterfactual no close-in weather refresh,2025-09-16,holdout,summer-alpha,,1,0,1,1.9717,-0.1234,-0.1234,0,-0.1234
counterfactual no close-in weather refresh,2025-09-17,holdout,summer-alpha,none,1,-0.5,0.5,-0.0967,-0.1325,-0.0179,0.016,-0.0339
counterfactual no close-in weather refresh,2025-09-18,holdout,summer-alpha,none,1,-0.5,0.5,-5.1935,0.5598,2.8767,0,2.8767
counterfactual no close-in weather refresh,2025-09-19,holdout,summer-alpha,,1,0,1,-1.7353,0.5094,0.5094,0.016,0.4934
counterfactual no close-in weather refresh,2025-09-22,holdout,summer-alpha,,1,0,1,-2.8393,0.5042,0.5042,0,0.5042
counterfactual no close-in weather refresh,2025-09-23,holdout,summer-alpha,,1,0.35,0.65,1.675,-0.5521,0.2274,0.0112,0.2162
counterfactual no close-in weather refresh,2025-09-24,holdout,summer-alpha,,1,0.35,0.65,0.1753,-0.3367,-0.1575,0,-0.1575
counterfactual no close-in weather refresh,2025-09-25,holdout,summer-alpha,,1,0.35,0.65,1.6095,-0.4683,0.2589,0,0.2589
counterfactual no close-in weather refresh,2025-09-26,holdout,summer-alpha,none,1,-0.4,0.6,-2.376,0.5559,1.2839,0.024,1.2599
counterfactual no close-in weather refresh,2025-09-29,holdout,summer-alpha,,1,0,1,15.2381,0.3153,0.3153,0.0128,0.3025
counterfactual no close-in weather refresh,2025-09-30,holdout,summer-alpha,,1,0,1,1.1019,0.3469,0.3469,0,0.3469
counterfactual no close-in weather refresh,2025-10-01,holdout,summer-alpha,,1,0,1,5.2377,0.384,0.384,0,0.384
counterfactual no close-in weather refresh,2025-10-02,holdout,summer-alpha,,1,0,1,-0.9781,0.1691,0.1691,0,0.1691
counterfactual no close-in weather refresh,2025-10-03,holdout,summer-alpha,,1,0,1,-3.4282,-0.0745,-0.0745,0,-0.0745
counterfactual no close-in weather refresh,2025-10-06,holdout,summer-alpha,,1,0,1,0.9928,0.422,0.422,0,0.422
counterfactual no close-in weather refresh,2025-10-07,holdout,summer-alpha,,1,0,1,4.2002,-0.3906,-0.3906,0,-0.3906
counterfactual no close-in weather refresh,2025-10-08,holdout,summer-alpha,,1,0,1,-4.717,0.6941,0.6941,0,0.6941
counterfactual no close-in weather refresh,2025-10-09,holdout,summer-alpha,,1,0,1,-1.9202,-0.2398,-0.2398,0,-0.2398
counterfactual no close-in weather refresh,2025-10-10,holdout,summer-alpha,,1,0,1,-4.9862,-2.846,-2.846,0,-2.846
counterfactual no close-in weather refresh,2025-10-13,holdout,summer-alpha,,1,0,1,0.3864,1.6376,1.6376,0,1.6376
counterfactual no close-in weather refresh,2025-10-14,holdout,summer-alpha,,1,0,1,-2.8865,-0.2436,-0.2436,0,-0.2436
counterfactual no close-in weather refresh,2025-10-15,holdout,summer-alpha,,1,0,1,-0.3963,0.4879,0.4879,0,0.4879
counterfactual no close-in weather refresh,2025-10-16,holdout,summer-alpha,,1,0,1,-2.5862,-0.5996,-0.5996,0,-0.5996
counterfactual no close-in weather refresh,2025-10-17,holdout,summer-alpha,,1,0,1,2.3826,0.5742,0.5742,0,0.5742
counterfactual no close-in weather refresh,2025-10-20,holdout,summer-alpha,,1,0,1,12.9322,1.093,1.093,0,1.093
counterfactual no close-in weather refresh,2025-10-21,holdout,summer-alpha,,1,0,1,2.2667,-0.0159,-0.0159,0,-0.0159
counterfactual no close-in weather refresh,2025-10-22,holdout,summer-alpha,,1,0,1,-0.6908,-0.5976,-0.5976,0,-0.5976
counterfactual no close-in weather refresh,2025-10-23,holdout,summer-alpha,,1,0,1,-3.0725,0.6231,0.6231,0,0.6231
counterfactual no close-in weather refresh,2025-10-24,holdout,summer-alpha,,1,0,1,-1.1962,0.8713,0.8713,0,0.8713
counterfactual no close-in weather refresh,2025-10-27,holdout,summer-alpha,,1,0,1,4.1768,1.3164,1.3164,0,1.3164
counterfactual no close-in weather refresh,2025-10-28,holdout,summer-alpha,,1,0,1,-2.8181,0.3685,0.3685,0,0.3685
counterfactual no close-in weather refresh,2025-10-29,holdout,summer-alpha,,1,0,1,0.9268,0.1266,0.1266,0,0.1266
counterfactual no close-in weather refresh,2025-10-30,holdout,summer-alpha,,1,0,1,17.1801,-1.1604,-1.1604,0,-1.1604
counterfactual no close-in weather refresh,2025-10-31,holdout,summer-alpha,,1,0,1,4.2467,0.3265,0.3265,0,0.3265
counterfactual no close-in weather refresh,2025-11-03,holdout,summer-alpha,,1,0,1,3.4433,0.255,0.255,0,0.255
counterfactual no close-in weather refresh,2025-11-04,holdout,summer-alpha,,1,0,1,1.805,-1.3328,-1.3328,0,-1.3328
counterfactual no close-in weather refresh,2025-11-05,holdout,summer-alpha,,1,0,1,-2.5558,0.3688,0.3688,0,0.3688
counterfactual no close-in weather refresh,2025-11-06,holdout,winter-alpha,confirm-scaled,0.9816,-0.25,0.75,3.9618,-1.2205,-1.9058,0.008,-1.9138
counterfactual no close-in weather refresh,2025-11-07,holdout,winter-alpha,confirm-scaled,0.9611,-0.25,0.75,-1.5526,0.0232,0.4056,0,0.4056
counterfactual no close-in weather refresh,2025-11-10,holdout,winter-alpha,no-reversion,1,0,1,1.0753,1.6821,1.6821,0.008,1.6741
counterfactual no close-in weather refresh,2025-11-11,holdout,summer-alpha,,1,0,1,5.2328,0.1301,0.1301,0,0.1301
counterfactual no close-in weather refresh,2025-11-12,holdout,winter-alpha,missing-kept,1,-0.5625,0.4375,0.6181,0.0254,-0.3366,0.018,-0.3546
counterfactual no close-in weather refresh,2025-11-13,holdout,winter-alpha,missing-kept,1,-0.25,0.75,1.0922,-1.7118,-1.5569,0.01,-1.5669
counterfactual no close-in weather refresh,2025-11-14,holdout,winter-alpha,standalone-adverse-dropped,0,-0.25,0.75,-1.688,-0.0071,0.4167,0,0.4167
counterfactual no close-in weather refresh,2025-11-17,holdout,winter-alpha,confirm-scaled,0.7659,-0.5625,0.4375,-3.022,-0.9189,1.2979,0.01,1.2879
counterfactual no close-in weather refresh,2025-11-18,holdout,winter-alpha,no-reversion,1,0,1,0.7082,-0.9018,-0.9018,0.018,-0.9198
counterfactual no close-in weather refresh,2025-11-19,holdout,summer-alpha,,1,0,1,4.0952,0.4073,0.4073,0,0.4073
counterfactual no close-in weather refresh,2025-11-20,holdout,summer-alpha,,1,0,1,-1.6703,-1.6864,-1.6864,0,-1.6864
counterfactual no close-in weather refresh,2025-11-21,holdout,winter-alpha,missing-kept,1,-0.25,0.75,1.595,0.9462,0.3109,0.008,0.3029
counterfactual no close-in weather refresh,2025-11-24,holdout,winter-alpha,adverse-shrunk,0.4973,-0.5625,0.4375,-1.6382,1.7017,1.666,0.01,1.656
counterfactual no close-in weather refresh,2025-11-25,holdout,winter-alpha,adverse-shrunk,0.531,-0.5625,0.4375,-4.025,0.867,2.6434,0,2.6434
counterfactual no close-in weather refresh,2025-11-26,holdout,winter-alpha,adverse-shrunk,0.5608,0.25,0.75,3.0369,0.7325,1.3086,0.026,1.2826
counterfactual no close-in weather refresh,2025-11-28,holdout,winter-alpha,no-reversion,1,0,1,3.3684,0.5995,0.5995,0.008,0.5915
counterfactual no close-in weather refresh,2025-12-01,holdout,summer-alpha,,1,0,1,1.4639,-0.4283,-0.4283,0,-0.4283
counterfactual no close-in weather refresh,2025-12-02,holdout,summer-alpha,,1,0,1,-1.646,0.2898,0.2898,0,0.2898
counterfactual no close-in weather refresh,2025-12-03,holdout,summer-alpha,,1,0,1,3.2025,0.328,0.328,0,0.328
counterfactual no close-in weather refresh,2025-12-04,holdout,summer-alpha,,1,0,1,1.3614,0.048,0.048,0,0.048
counterfactual no close-in weather refresh,2025-12-05,holdout,summer-alpha,,1,0,1,4.4638,0.2335,0.2335,0,0.2335
counterfactual no close-in weather refresh,2025-12-08,holdout,summer-alpha,,1,0,1,-7.128,-0.2761,-0.2761,0,-0.2761
counterfactual no close-in weather refresh,2025-12-09,holdout,summer-alpha,,1,0,1,-6.8811,-0.04,-0.04,0,-0.04
counterfactual no close-in weather refresh,2025-12-10,holdout,summer-alpha,,1,0,1,0.4591,0.5979,0.5979,0,0.5979
counterfactual no close-in weather refresh,2025-12-11,holdout,summer-alpha,,1,0,1,-7.9217,0.1311,0.1311,0,0.1311
counterfactual no close-in weather refresh,2025-12-12,holdout,winter-alpha,adverse-shrunk,0.5767,0.25,0.75,-2.6758,-1.2502,-1.6067,0.008,-1.6147
counterfactual no close-in weather refresh,2025-12-15,holdout,winter-alpha,no-reversion,1,0,1,-2.121,-0.2119,-0.2119,0.008,-0.2199
counterfactual no close-in weather refresh,2025-12-16,holdout,summer-alpha,,1,0,1,-3.1406,-0.1847,-0.1847,0,-0.1847
counterfactual no close-in weather refresh,2025-12-17,holdout,winter-alpha,adverse-shrunk,0.7633,0.25,0.75,4.4628,-1.2493,0.1785,0.008,0.1705
counterfactual no close-in weather refresh,2025-12-18,holdout,winter-alpha,no-reversion,1,0,1,-4.826,0.8927,0.8927,0.008,0.8847
counterfactual no close-in weather refresh,2025-12-19,holdout,winter-alpha,missing-kept,1,0.25,0.75,1.33,0.9802,1.0677,0.008,1.0597
counterfactual no close-in weather refresh,2025-12-22,holdout,winter-alpha,no-reversion,1,0,1,-2.7892,0.5947,0.5947,0.008,0.5867
counterfactual no close-in weather refresh,2025-12-23,holdout,winter-alpha,adverse-shrunk,0.6477,0.25,0.75,8.8608,0.4716,2.5686,0.008,2.5606
counterfactual no close-in weather refresh,2025-12-24,holdout,winter-alpha,adverse-shrunk,0.6114,-0.5625,0.4375,-3.9535,0.3207,2.3642,0.026,2.3382
counterfactual no close-in weather refresh,2025-12-26,holdout,winter-alpha,standalone-adverse-dropped,0,-0.25,0.75,3.3898,0.0083,-0.8412,0.01,-0.8512
counterfactual no close-in weather refresh,2025-12-29,holdout,winter-alpha,no-reversion,1,0.2031,0.7969,1.8735,-0.378,0.0793,0.0145,0.0648
counterfactual no close-in weather refresh,2025-12-30,holdout,winter-alpha,no-reversion,1,0,1,0.5364,-0.159,-0.159,0.0065,-0.1655
counterfactual no close-in weather refresh,2025-12-31,holdout,summer-alpha,,1,0,1,-7.2004,-0.7475,-0.7475,0,-0.7475
counterfactual no close-in weather refresh,2026-01-02,holdout,summer-alpha,,1,0,1,-1.8448,0.1113,0.1113,0,0.1113
counterfactual no close-in weather refresh,2026-01-05,holdout,summer-alpha,,1,0,1,-2.6258,0.6874,0.6874,0,0.6874
counterfactual no close-in weather refresh,2026-01-06,holdout,winter-alpha,adverse-shrunk,0.5919,0.25,0.75,-3.0095,0.652,-0.2635,0.008,-0.2715
counterfactual no close-in weather refresh,2026-01-07,holdout,winter-alpha,no-reversion,1,0,1,4.4326,-0.2378,-0.2378,0.008,-0.2458
counterfactual no close-in weather refresh,2026-01-08,holdout,summer-alpha,,1,0,1,-3.3475,-0.1291,-0.1291,0,-0.1291
counterfactual no close-in weather refresh,2026-01-09,holdout,winter-alpha,adverse-shrunk,0.5835,0.25,0.75,-7.7196,0.7367,-1.3777,0.008,-1.3857
counterfactual no close-in weather refresh,2026-01-12,holdout,winter-alpha,adverse-shrunk,0.45,0.25,0.75,7.5,0.1469,1.9852,0,1.9852
counterfactual no close-in weather refresh,2026-01-13,holdout,winter-alpha,no-reversion,1,0,1,1.2522,-0.1949,-0.1949,0.008,-0.2029
counterfactual no close-in weather refresh,2026-01-14,holdout,summer-alpha,,1,0,1,-8.7452,-0.5992,-0.5992,0,-0.5992
counterfactual no close-in weather refresh,2026-01-15,holdout,summer-alpha,,1,0,1,0.2564,0.2814,0.2814,0,0.2814
counterfactual no close-in weather refresh,2026-01-16,holdout,summer-alpha,,1,0,1,-0.7992,-0.0892,-0.0892,0,-0.0892
counterfactual no close-in weather refresh,2026-01-20,holdout,winter-alpha,no-reversion,1,0.3438,0.6563,19.7483,-2.0451,5.4473,0.011,5.4363
counterfactual no close-in weather refresh,2026-01-21,holdout,winter-alpha,no-reversion,1,0.3438,0.6563,10.2668,1.1826,4.3059,0,4.3059
counterfactual no close-in weather refresh,2026-01-22,holdout,winter-alpha,no-reversion,1,0.3438,0.6563,-1.5396,0.5653,-0.1583,0,-0.1583
counterfactual no close-in weather refresh,2026-01-23,holdout,winter-alpha,no-reversion,1,0.3906,0.6094,4.0208,0.0962,1.6291,0.0015,1.6277
counterfactual no close-in weather refresh,2026-01-26,holdout,winter-alpha,no-reversion,1,0.3906,0.6094,6.156,0.5004,2.7095,0,2.7095
counterfactual no close-in weather refresh,2026-01-27,holdout,winter-alpha,missing-kept,1,-0.25,0.75,-0.8766,0.5071,0.5995,0.0205,0.579
counterfactual no close-in weather refresh,2026-01-28,holdout,winter-alpha,standalone-adverse-dropped,0,-0.25,0.75,-1.1565,0.0575,0.3323,0,0.3323
counterfactual no close-in weather refresh,2026-01-29,holdout,summer-alpha,,1,0,1,-47.4799,-0.2906,-0.2906,0.008,-0.2986
counterfactual no close-in weather refresh,2026-01-30,holdout,summer-alpha,,1,0,1,11.1281,-0.4954,-0.4954,0,-0.4954
counterfactual no close-in weather refresh,2026-02-02,holdout,winter-alpha,no-reversion,1,0.3125,0.6875,-24.8521,0.5733,-7.3721,0.01,-7.3821
counterfactual no close-in weather refresh,2026-02-03,holdout,winter-alpha,no-reversion,1,0,1,2.2047,-1.0027,-1.0027,0.01,-1.0127
counterfactual no close-in weather refresh,2026-02-04,holdout,summer-alpha,,1,0,1,4.6512,-0.7578,-0.7578,0,-0.7578
counterfactual no close-in weather refresh,2026-02-05,holdout,summer-alpha,,1,0,1,1.2698,-1.275,-1.275,0,-1.275
counterfactual no close-in weather refresh,2026-02-06,holdout,summer-alpha,,1,0,1,-2.4793,1.9801,1.9801,0,1.9801
counterfactual no close-in weather refresh,2026-02-09,holdout,winter-alpha,missing-kept,1,-0.5625,0.4375,-8.2894,0.5295,4.8944,0.018,4.8764
counterfactual no close-in weather refresh,2026-02-10,holdout,winter-alpha,no-reversion,1,0,1,-0.3287,-0.3153,-0.3153,0.018,-0.3333
counterfactual no close-in weather refresh,2026-02-11,holdout,summer-alpha,,1,0,1,1.4125,0.0403,0.0403,0,0.0403
counterfactual no close-in weather refresh,2026-02-12,holdout,summer-alpha,,1,0,1,1.836,-1.6444,-1.6444,0,-1.6444
counterfactual no close-in weather refresh,2026-02-13,holdout,summer-alpha,,1,0,1,0.8082,0.0923,0.0923,0,0.0923
counterfactual no close-in weather refresh,2026-02-17,holdout,winter-alpha,adverse-shrunk,0.6892,-0.5625,0.4375,-4.3408,0.1194,2.4939,0.018,2.4759
counterfactual no close-in weather refresh,2026-02-18,holdout,winter-alpha,standalone-adverse-dropped,0,-0.25,0.75,-0.2521,0.5488,0.4746,0.01,0.4646
counterfactual no close-in weather refresh,2026-02-19,holdout,summer-alpha,,1,0,1,-0.4982,-0.2751,-0.2751,0.008,-0.2831
counterfactual no close-in weather refresh,2026-02-20,holdout,summer-alpha,,1,0,1,1.7023,0.7444,0.7444,0,0.7444
counterfactual no close-in weather refresh,2026-02-23,holdout,summer-alpha,,1,0,1,-2.0348,-1.0472,-1.0472,0,-1.0472
counterfactual no close-in weather refresh,2026-02-24,holdout,summer-alpha,,1,0,1,-2.3451,0.7986,0.7986,0,0.7986
counterfactual no close-in weather refresh,2026-02-25,holdout,summer-alpha,,1,0,1,1.8525,0.9544,0.9544,0,0.9544
counterfactual no close-in weather refresh,2026-02-26,holdout,summer-alpha,,1,0,1,-4.7828,-0.6817,-0.6817,0,-0.6817
counterfactual no close-in weather refresh,2026-02-27,holdout,summer-alpha,,1,0,1,1.1319,-0.4326,-0.4326,0,-0.4326
counterfactual no close-in weather refresh,2026-03-02,holdout,summer-alpha,,1,0,1,3.5327,0.0544,0.0544,0,0.0544
counterfactual no close-in weather refresh,2026-03-03,holdout,winter-alpha,missing-kept,1,-0.5625,0.4375,2.3333,-0.9155,-1.713,0.018,-1.731
counterfactual no close-in weather refresh,2026-03-04,holdout,winter-alpha,confirm-scaled,1.0375,-0.5625,0.4375,-4.0717,0.8649,2.6687,0,2.6687
counterfactual no close-in weather refresh,2026-03-05,holdout,winter-alpha,missing-kept,1,-0.5625,0.4375,2.292,-0.4795,-1.499,0,-1.499
counterfactual no close-in weather refresh,2026-03-06,holdout,winter-alpha,missing-kept,1,-0.5625,0.4375,5.8091,-1.3687,-3.8664,0,-3.8664
counterfactual no close-in weather refresh,2026-03-09,holdout,winter-alpha,confirm-scaled,1.2004,-0.5625,0.4375,-3.451,0.957,2.3599,0,2.3599
counterfactual no close-in weather refresh,2026-03-10,holdout,winter-alpha,confirm-scaled,1.2071,-0.25,0.75,-0.3249,-0.1337,-0.019,0.01,-0.029
counterfactual no close-in weather refresh,2026-03-11,holdout,winter-alpha,confirm-scaled,1.25,-0.25,0.75,4.9715,-0.0934,-1.3129,0,-1.3129
counterfactual no close-in weather refresh,2026-03-12,holdout,winter-alpha,no-reversion,1,0,1,1.2422,-1.567,-1.567,0.008,-1.575
counterfactual no close-in weather refresh,2026-03-13,holdout,winter-alpha,confirm-scaled,1.25,-0.5625,0.4375,-3.0675,-0.5666,1.4776,0.018,1.4596
counterfactual no close-in weather refresh,2026-03-16,holdout,winter-alpha,confirm-scaled,1.25,-0.5625,0.4375,-3.4019,1.0237,2.3614,0,2.3614
counterfactual no close-in weather refresh,2026-03-17,holdout,winter-alpha,adverse-shrunk,0.45,-0.5625,0.4375,-0.0819,0.3246,0.1881,0,0.1881
counterfactual no close-in weather refresh,2026-03-18,holdout,winter-alpha,no-reversion,1,0,1,3.8525,-1.3845,-1.3845,0.018,-1.4025
counterfactual no close-in weather refresh,2026-03-19,holdout,summer-alpha,,1,0,1,3.2953,-0.2764,-0.2764,0,-0.2764
counterfactual no close-in weather refresh,2026-03-20,holdout,winter-alpha,confirm-scaled,1.25,-0.5625,0.4375,-1.3535,-1.5351,0.0897,0.018,0.0717
counterfactual no close-in weather refresh,2026-03-23,holdout,winter-alpha,confirm-scaled,1.25,-0.5625,0.4375,-5.3269,1.0988,3.4771,0,3.4771
counterfactual no close-in weather refresh,2026-03-24,holdout,winter-alpha,adverse-shrunk,0.45,0.25,0.75,0,-0.4077,-0.3058,0.026,-0.3318
counterfactual no close-in weather refresh,2026-03-25,holdout,winter-alpha,no-reversion,1,0,1,1.1083,0.5654,0.5654,0.008,0.5574
counterfactual no close-in weather refresh,2026-03-26,holdout,summer-alpha,,1,0,1,1.5921,-1.8955,-1.8955,0,-1.8955
counterfactual no close-in weather refresh,2026-03-27,holdout,summer-alpha,,1,0,1,3.2011,-1.7503,-1.7503,0,-1.7503
counterfactual no close-in weather refresh,2026-03-30,holdout,winter-alpha,confirm-scaled,1.0861,-0.25,0.75,-4.886,-0.4288,0.8998,0.008,0.8918
counterfactual no close-in weather refresh,2026-03-31,holdout,winter-alpha,confirm-scaled,1.0861,-0.25,0.75,0.4281,2.963,2.1153,0,2.1153
counterfactual no close-in weather refresh,2026-04-01,holdout,winter-alpha,no-reversion,1,0,1,-2.6428,0.8842,0.8842,0.008,0.8762
counterfactual no close-in weather refresh,2026-04-02,holdout,summer-alpha,,1,0,1,-0.674,0.1158,0.1158,0,0.1158
counterfactual no close-in weather refresh,2026-04-06,holdout,summer-alpha,,1,0,1,0.3929,0.4768,0.4768,0,0.4768
counterfactual no close-in weather refresh,2026-04-07,holdout,summer-alpha,,1,0,1,2.0989,0.0538,0.0538,0,0.0538
