scenario,date,split,componentVariant,sourceAction,optimizedLiveAction,optimizedLiveScale,position,indexFraction,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,returnPct,equity,equityPct
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-13,train,summer-alpha,,,1,0.4375,0.5625,0.4243,-4.5798,-2.3905,0,-2.3905,159939.58,59.9396
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-14,train,summer-alpha,,,1,0.4375,0.5625,10.0193,0.461,4.6428,0,4.6428,167365.26,67.3653
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-15,train,summer-alpha,,,1,0,1,-8.668,-1.2331,-1.2331,0.014,-1.2471,165278.05,65.278
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-16,train,summer-alpha,,,1,0,1,-6.7275,-0.7659,-0.7659,0,-0.7659,164012.18,64.0122
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-19,train,summer-alpha,,,1,0,1,-0.1546,0.7898,0.7898,0,0.7898,165307.55,65.3076
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-20,train,summer-alpha,,,1,0,1,-0.4515,-1.0633,-1.0633,0,-1.0633,163549.84,63.5498
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-21,train,summer-alpha,,,1,0,1,0.8034,-1.7667,-1.7667,0,-1.7667,160660.4,60.6604
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-22,train,summer-alpha,,,1,0,1,-8.87,-0.9205,-0.9205,0,-0.9205,159181.52,59.1815
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-23,train,summer-alpha,,,1,0,1,-3.6818,-1.6421,-1.6421,0,-1.6421,156567.6,56.5676
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-26,train,summer-alpha,,,1,0,1,1.0984,-0.8949,-0.8949,0,-0.8949,155166.48,55.1665
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-27,train,summer-alpha,,,1,0,1,-3.6506,-0.1905,-0.1905,0,-0.1905,154870.89,54.8709
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-28,train,summer-alpha,,,1,0,1,3.2627,1.977,1.977,0,1.977,157932.68,57.9327
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-29,train,summer-alpha,,,1,0,1,0.0874,-2.2359,-2.2359,0,-2.2359,154401.47,54.4015
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-09-30,train,summer-alpha,,,1,0,1,-1.5711,-1.5746,-1.5746,0,-1.5746,151970.26,51.9703
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-03,train,summer-alpha,,,1,0,1,-4.3748,2.5845,2.5845,0,2.5845,155897.93,55.8979
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-04,train,summer-alpha,,,1,0,1,5.6723,3.0613,3.0613,0,3.0613,160670.44,60.6704
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-05,train,summer-alpha,,,1,0,1,1.3602,-0.1606,-0.1606,0,-0.1606,160412.4,60.4124
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-06,train,summer-alpha,,,1,0,1,0.6061,-0.9873,-0.9873,0,-0.9873,158828.65,58.8286
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-07,train,summer-alpha,,,1,0,1,-3.2129,-3.0194,-3.0194,0,-3.0194,154032.98,54.033
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-10,train,summer-alpha,,,1,0,1,-4.6384,-0.8018,-0.8018,0,-0.8018,152797.94,52.7979
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-11,train,summer-alpha,,,1,0,1,2.5019,-0.7791,-0.7791,0,-0.7791,151607.49,51.6075
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-12,train,summer-alpha,,,1,0,1,-2.4409,-0.2575,-0.2575,0,-0.2575,151217.1,51.2171
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-13,train,summer-alpha,,,1,0,1,4.7552,2.5482,2.5482,0,2.5482,155070.42,55.0704
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-14,train,summer-alpha,,,1,0,1,-4.2724,-2.3945,-2.3945,0,-2.3945,151357.25,51.3573
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-17,train,summer-alpha,,,1,0,1,-7.0355,2.6776,2.6776,0,2.6776,155410,55.41
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-18,train,summer-alpha,,,1,0,1,-4.234,1.1194,1.1194,0,1.1194,157149.66,57.1497
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-19,train,summer-alpha,,,1,0,1,-4.926,-0.6289,-0.6289,0,-0.6289,156161.34,56.1613
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-20,train,summer-alpha,,,1,0,1,-1.9041,-0.77,-0.77,0,-0.77,154958.9,54.9589
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-21,train,summer-alpha,,,1,0,1,-7.4468,2.4031,2.4031,0,2.4031,158682.72,58.6827
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-24,train,summer-alpha,,,1,0,1,4.8397,1.1935,1.1935,0,1.1935,160576.59,60.5766
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-25,train,summer-alpha,,,1,0,1,7.9631,1.7041,1.7041,0,1.7041,163312.98,63.313
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-26,train,summer-alpha,,,1,0,1,-0.1247,-1.0385,-1.0385,0,-1.0385,161616.98,61.617
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-27,train,summer-alpha,,,1,0,1,-7.492,-0.794,-0.794,0,-0.794,160333.74,60.3337
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-28,train,summer-alpha,,,1,0,1,9.6028,2.4854,2.4854,0,2.4854,164318.67,64.3187
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-10-31,train,summer-alpha,,,1,0,1,11.8051,-0.7739,-0.7739,0,-0.7739,163047.01,63.047
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-01,train,summer-alpha,,,1,0,1,-10.0865,-0.5287,-0.5287,0,-0.5287,162184.98,62.185
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-02,train,summer-alpha,,,1,0,1,9.6955,-2.718,-2.718,0,-2.718,157776.79,57.7768
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-03,train,summer-alpha,,,1,0,1,-4.6745,-1.2419,-1.2419,0,-1.2419,155817.36,55.8174
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-04,train,summer-alpha,,,1,0,1,7.113,1.4753,1.4753,0,1.4753,158116.14,58.1161
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-07,train,winter-alpha,confirm-scaled,confirm-scaled,1.0073,-0.5625,0.4375,4.2267,0.9922,-1.9434,0.018,-1.9614,155014.85,55.0148
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-08,train,winter-alpha,confirm-scaled,confirm-scaled,1.0073,-0.2518,0.7482,-6.9124,0.5844,2.1779,0.0099,2.168,158375.57,58.3756
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-09,train,winter-alpha,confirm-scaled,confirm-scaled,1.0152,-0.2538,0.7462,-5.1485,-2.0922,-0.2543,0.0001,-0.2544,157972.66,57.9727
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-10,train,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,3.7578,5.8368,5.8368,0.0081,5.8287,167180.41,67.1804
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-11,train,winter-alpha,no-reversion,no-reversion,1,0,1,-3.6217,1.1474,1.1474,0,1.1474,169098.64,69.0986
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-14,train,summer-alpha,,,1,0,1,0.9185,-0.8179,-0.8179,0,-0.8179,167715.58,67.7156
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-15,train,summer-alpha,,,1,0,1,1.7023,0.9384,0.9384,0,0.9384,169289.43,69.2894
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-16,train,summer-alpha,,,1,0,1,2.7511,-0.8845,-0.8845,0,-0.8845,167792.06,67.7921
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-17,train,summer-alpha,,,1,0,1,2.7258,-0.2703,-0.2703,0,-0.2703,167338.52,67.3385
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-18,train,summer-alpha,,,1,0,1,-1.0363,0.3737,0.3737,0,0.3737,167963.86,67.9639
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-21,train,summer-alpha,,,1,0,1,7.5044,-0.5047,-0.5047,0,-0.5047,167116.15,67.1161
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-22,train,summer-alpha,,,1,0,1,0.0443,1.3429,1.3429,0,1.3429,169360.35,69.3604
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-23,train,summer-alpha,,,1,0,1,7.8035,0.7234,0.7234,0,0.7234,170585.5,70.5855
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-25,train,summer-alpha,,,1,0,1,-3.8862,-0.1533,-0.1533,0,-0.1533,170324,70.324
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-28,train,summer-alpha,,,1,0,1,-4.4419,-1.5638,-1.5638,0,-1.5638,167660.47,67.6605
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-29,train,summer-alpha,,,1,0,1,7.792,-0.2817,-0.2817,0,-0.2817,167188.17,67.1882
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-11-30,train,summer-alpha,,,1,0,1,-4.2156,3.3764,3.3764,0,3.3764,172833.11,72.8331
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-01,train,winter-alpha,missing-kept,missing-kept,1,0.25,0.75,-1.6494,0.0306,-0.3894,0.008,-0.3974,172146.27,72.1463
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-02,train,winter-alpha,no-reversion,no-reversion,1,0,1,-8.5769,-0.1997,-0.1997,0.008,-0.2077,171788.73,71.7887
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-05,train,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,-10.3774,-1.7503,-1.7503,0,-1.7503,168781.91,68.7819
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-06,train,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,-4.1521,-1.5551,-1.5551,0,-1.5551,166157.18,66.1572
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-07,train,winter-alpha,no-reversion,no-reversion,1,0,1,8.2367,-0.265,-0.265,0,-0.265,165716.86,65.7169
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-08,train,summer-alpha,,,1,0,1,4.1761,0.865,0.865,0,0.865,167150.31,67.1503
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-09,train,summer-alpha,,,1,0,1,4.7467,-0.6991,-0.6991,0,-0.6991,165981.77,65.9818
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-12,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.5004,-0.4688,0.5312,3.3749,1.3831,-0.8475,0.015,-0.8625,164550.17,64.5502
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-13,train,winter-alpha,no-reversion,no-reversion,1,0,1,6.8307,0.8143,0.8143,0.015,0.7993,165865.42,65.8654
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-14,train,summer-alpha,,,1,0,1,-7.2819,-0.653,-0.653,0,-0.653,164782.32,64.7823
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-15,train,summer-alpha,,,1,0,1,8.3981,-2.6078,-2.6078,0,-2.6078,160485.13,60.4851
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-16,train,summer-alpha,,,1,0,1,-5.3085,-1.1538,-1.1538,0,-1.1538,158633.45,58.6335
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-19,train,summer-alpha,,,1,0,1,-11.3485,-0.9702,-0.9702,0,-0.9702,157094.39,57.0944
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-20,train,summer-alpha,,,1,0,1,-8.9728,0.1003,0.1003,0,0.1003,157251.96,57.252
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-21,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,0.3438,0.6563,1.4449,1.4869,1.4725,0.011,1.4615,159550.19,59.5502
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-22,train,winter-alpha,no-reversion,no-reversion,1,0,1,-6.1721,-1.6066,-1.6066,0.011,-1.6176,156969.31,56.9693
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-23,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,0.3438,0.6562,0.6325,0.4918,0.5402,0.011,0.5292,157799.99,57.8
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-27,train,winter-alpha,no-reversion,no-reversion,1,0,1,1.3199,-0.6164,-0.6164,0.011,-0.6274,156809.95,56.81
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-28,train,summer-alpha,,,1,0,1,-10.8482,-1.238,-1.238,0,-1.238,154868.65,54.8686
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-29,train,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,-3.3887,1.9143,1.9143,0,1.9143,157833.3,57.8333
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2022-12-30,train,winter-alpha,no-reversion,no-reversion,1,0,1,-3.0261,-0.2421,-0.2421,0,-0.2421,157451.18,57.4512
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-03,train,summer-alpha,,,1,0,1,-10.8827,-0.4498,-0.4498,0,-0.4498,156742.97,56.743
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-04,train,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,3.5211,0.679,0.679,0,0.679,157807.25,57.8073
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-05,train,winter-alpha,no-reversion,no-reversion,1,0,1,-9.5994,-1.1683,-1.1683,0,-1.1683,155963.59,55.9636
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-06,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,0.3438,0.6563,-0.5853,2.3469,1.339,0.011,1.328,158034.79,58.0348
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-09,train,winter-alpha,no-reversion,no-reversion,1,0,1,4.5416,0.0864,0.0864,0.011,0.0754,158153.94,58.1539
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-10,train,summer-alpha,,,1,0,1,-6.9309,0.7373,0.7373,0,0.7373,159320.01,59.32
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-11,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,0.3438,0.6563,2.5372,1.3719,1.7725,0.011,1.7615,162126.43,62.1264
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-12,train,winter-alpha,no-reversion,no-reversion,1,0,1,0.3413,0.3991,0.3991,0.011,0.3881,162755.65,62.7556
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-13,train,summer-alpha,,,1,0,1,-7.4696,0.449,0.449,0,0.449,163486.42,63.4864
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-17,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.7915,0.1979,0.8021,4.7144,-0.0808,0.8682,0.0063,0.8618,164895.35,64.8953
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-18,train,winter-alpha,no-reversion,no-reversion,1,0,1,-8.052,-1.562,-1.562,0.0063,-1.5683,162309.29,62.3093
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-19,train,winter-alpha,confirm-scaled,confirm-scaled,0.9425,0.2357,0.7643,-1.0358,-0.7719,-0.8341,0.0075,-0.8416,160943.3,60.9433
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-20,train,winter-alpha,no-reversion,no-reversion,1,0,1,-2.3787,2.0212,2.0212,0.0075,2.0137,164184.21,64.1842
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-23,train,summer-alpha,,,1,0,1,8.6011,1.4129,1.4129,0,1.4129,166503.97,66.504
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-24,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3438,0.6562,-4.723,-0.1218,1.5437,0.011,1.5327,169055.98,69.056
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-25,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3437,0.6563,-6.4824,-0.0139,2.2192,0,2.2192,172807.67,72.8077
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-26,train,winter-alpha,no-reversion,no-reversion,1,0,1,-1.9368,1.2432,1.2432,0.011,1.2322,174937,74.937
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-27,train,summer-alpha,,,1,0,1,5.6046,0.4236,0.4236,0,0.4236,175678.04,75.678
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-30,train,summer-alpha,,,1,0,1,-13.8951,-1.4068,-1.4068,0,-1.4068,173206.6,73.2066
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-01-31,train,summer-alpha,,,1,0,1,0.2615,1.4429,1.4429,0,1.4429,175705.8,75.7058
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-01,train,summer-alpha,,,1,0,1,-8.0477,1.3051,1.3051,0,1.3051,177998.93,77.9989
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-02,train,summer-alpha,,,1,0,1,-0.4862,1.8539,1.8539,0,1.8539,181298.86,81.2989
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-03,train,summer-alpha,,,1,0,1,-1.873,-1.1992,-1.1992,0,-1.1992,179124.72,79.1247
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-06,train,summer-alpha,,,1,0,1,1.9502,-0.6402,-0.6402,0,-0.6402,177977.96,77.978
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-07,train,summer-alpha,,,1,0,1,5.1689,1.4519,1.4519,0,1.4519,180562.03,80.562
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-08,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.5608,-0.5308,0.4692,-7.2153,-1.2326,3.2515,0.017,3.2346,186402.48,86.4025
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-09,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.593,-0.5388,0.4612,1.4581,-0.8589,-1.1817,0.0003,-1.182,184199.21,84.1992
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-10,train,winter-alpha,no-reversion,no-reversion,1,0,1,5.2695,0.0641,0.0641,0.0172,0.0469,184285.6,84.2856
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-13,train,summer-alpha,,,1,0,1,-4.3357,1.2464,1.2464,0,1.2464,186582.53,86.5825
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-14,train,summer-alpha,,,1,0,1,6.736,0.1141,0.1141,0,0.1141,186795.42,86.7954
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-15,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3437,0.6563,-4.8588,0.4217,1.947,0.011,1.936,190411.78,90.4118
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-16,train,winter-alpha,confirm-scaled,confirm-scaled,1.375,-0.3437,0.6563,-1.9002,-1.4881,-0.3234,0,-0.3234,189795.99,89.796
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-17,train,winter-alpha,no-reversion,no-reversion,1,0,1,-6.0533,-0.3495,-0.3495,0.011,-0.3605,189111.78,89.1118
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-21,train,winter-alpha,adverse-shrunk,adverse-dropped,0,0,1,-7.0876,-2.0549,-2.0549,0,-2.0549,185225.72,85.2257
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-22,train,winter-alpha,adverse-shrunk,adverse-shrunk,0.8898,0.2225,0.7775,5.1318,-0.0987,1.0651,0.0071,1.058,187185.41,87.1854
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-23,train,winter-alpha,no-reversion,no-reversion,1,0,1,6.4644,0.577,0.577,0.0071,0.5699,188252.18,88.2522
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-24,train,summer-alpha,,,1,0,1,5.9205,-1.1887,-1.1887,0,-1.1887,186014.42,86.0144
optimized live sb0.85-sd6-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stadverse-scale-n0.85,2023-02-27,train,winter-alpha,missing-kept,missing-kept,1,-0.5625,0.4375,5.5359,0.4234,-2.9287,0.018,-2.9467,180533.14,80.5331
