candidateId,rank,eligible,trainValidationScore,trainReturnPct,trainVsNonLivePct,trainVsCurrentLivePct,trainSharpe,trainMaxDrawdownPct,validationReturnPct,validationVsNonLivePct,validationVsCurrentLivePct,validationSharpe,validationMaxDrawdownPct,holdoutReturnPct,holdoutVsNonLivePct,holdoutVsCurrentLivePct,holdoutSharpe,holdoutMaxDrawdownPct,allReturnPct,allVsNonLivePct,allVsCurrentLivePct,allSharpe,allMaxDrawdownPct,sameBase,sameDivisor,sameMax,adverseBase,adverseDivisor,adverseMin,adverseMax,adverseDropThresholdF,standaloneMode,neutralScale,missingScale,actionCounts
sb0.85-sd6-sx1.125-ab0.9-ad8-an0.45-ax0.9-drop4-stkeep-base-n0.85,3515,true,23.1306,198.49,19.75,12.2,1.7,-15.86,68.44,1.09,-2.31,2.57,-9.57,98.01,-4.56,-1.89,2.35,-16.73,895.59,50.62,18.39,2.02,-15.86,0.85,6,1.125,0.9,8,0.45,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0-ax0.75-drop6-stkeep-base-n0.85,3516,true,23.1289,195.22,16.48,8.93,1.69,-15.86,69.42,2.07,-1.33,2.59,-9.57,97.38,-5.19,-2.52,2.34,-16.73,887.17,42.2,9.97,2.01,-15.86,0.75,6,1.25,0.8,12,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0.25-ax0.75-drop6-stkeep-base-n0.85,3517,true,23.1289,195.22,16.48,8.93,1.69,-15.86,69.42,2.07,-1.33,2.59,-9.57,97.38,-5.19,-2.52,2.34,-16.73,887.17,42.2,9.97,2.01,-15.86,0.75,6,1.25,0.8,12,0.25,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd8-sx1.125-ab0.9-ad10-an0.45-ax0.75-drop6-stdrop-n0.85,3518,true,23.1271,193.02,14.28,6.73,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,98.44,-4.13,-1.46,2.36,-16.72,888.53,43.56,11.33,2.02,-15.86,0.75,8,1.125,0.9,10,0.45,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad12-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,3519,true,23.1265,190.88,12.14,4.59,1.66,-15.86,70.68,3.33,-0.07,2.63,-9.57,98.45,-4.12,-1.45,2.36,-16.72,885.2,40.23,8,2.01,-15.86,0.75,6,1.25,0.8,12,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd10-sx1.25-ab0.8-ad10-an0-ax0.75-drop4-stkeep-base-n0.85,3520,true,23.1261,196.26,17.52,9.97,1.69,-15.86,69.08,1.73,-1.67,2.59,-9.57,97.37,-5.2,-2.53,2.34,-16.73,888.65,43.68,11.45,2.01,-15.86,0.85,10,1.25,0.8,10,0,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.25-ab0.8-ad10-an0.25-ax0.75-drop4-stkeep-base-n0.85,3521,true,23.1261,196.26,17.52,9.97,1.69,-15.86,69.08,1.73,-1.67,2.59,-9.57,97.37,-5.2,-2.53,2.34,-16.73,888.65,43.68,11.45,2.01,-15.86,0.85,10,1.25,0.8,10,0.25,0.75,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.9-ad10-an0.45-ax0.75-drop6-stadverse-scale-n0.85,3522,true,23.123,193.66,14.92,7.37,1.68,-15.86,69.79,2.44,-0.96,2.62,-9.57,97.38,-5.19,-2.52,2.34,-16.72,884.17,39.2,6.97,2.01,-15.86,0.75,10,1.375,0.9,10,0.45,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.25-ab0.9-ad12-an0.45-ax0.75-drop6-stkeep-base-n0.85,3523,true,23.1212,195.21,16.47,8.92,1.69,-15.86,69.42,2.07,-1.33,2.59,-9.57,97.82,-4.75,-2.08,2.35,-16.73,889.37,44.4,12.17,2.01,-15.86,0.75,6,1.25,0.9,12,0.45,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd8-sx1.125-ab0.9-ad8-an0.25-ax0.9-dropinf-stdrop-n0.85,3524,true,23.1194,192.2,13.46,5.91,1.67,-15.86,70.23,2.88,-0.52,2.63,-9.57,99.34,-3.23,-0.56,2.38,-16.72,891.51,46.54,14.31,2.02,-15.86,0.85,8,1.125,0.9,8,0.25,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad10-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,3525,true,23.1191,192.08,13.34,5.79,1.67,-15.86,70.32,2.97,-0.43,2.62,-9.57,98.89,-3.68,-1.01,2.37,-16.72,889.39,44.42,12.19,2.01,-15.86,0.85,10,1.25,0.9,10,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.85-sd10-sx1.25-ab0.8-ad8-an0-ax0.75-drop6-stkeep-base-n0.85,3526,true,23.1184,196.25,17.51,9.96,1.69,-15.86,69.08,1.73,-1.67,2.59,-9.57,97.06,-5.51,-2.84,2.34,-16.73,887.06,42.09,9.86,2.01,-15.86,0.85,10,1.25,0.8,8,0,0.75,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd8-sx1.375-ab0.9-ad10-an0-ax0.9-drop4-stkeep-base-n0.85,3527,true,23.1178,196.31,17.57,10.02,1.69,-15.86,69.06,1.71,-1.69,2.59,-9.57,97.51,-5.06,-2.39,2.34,-16.73,889.41,44.44,12.21,2.01,-15.86,0.75,8,1.375,0.9,10,0,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd8-sx1.375-ab0.9-ad10-an0.25-ax0.9-drop4-stkeep-base-n0.85,3528,true,23.1178,196.31,17.57,10.02,1.69,-15.86,69.06,1.71,-1.69,2.59,-9.57,97.51,-5.06,-2.39,2.34,-16.73,889.41,44.44,12.21,2.01,-15.86,0.75,8,1.375,0.9,10,0.25,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd8-sx1.375-ab0.9-ad10-an0.45-ax0.9-drop4-stkeep-base-n0.85,3529,true,23.1178,196.31,17.57,10.02,1.69,-15.86,69.06,1.71,-1.69,2.59,-9.57,97.51,-5.06,-2.39,2.34,-16.73,889.41,44.44,12.21,2.01,-15.86,0.75,8,1.375,0.9,10,0.45,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd8-sx1.375-ab0.9-ad10-an0.25-ax0.9-dropinf-stkeep-base-n0.85,3530,true,23.112,193.3,14.56,7.01,1.67,-15.86,69.97,2.62,-0.78,2.61,-9.57,98.63,-3.94,-1.27,2.36,-16.73,890.26,45.29,13.06,2.01,-15.86,0.85,8,1.375,0.9,10,0.25,0.9,Infinity,keep-base,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad10-an0-ax0.75-drop6-stdrop-n0.85,3531,true,23.1117,193,14.26,6.71,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,97.21,-5.36,-2.69,2.34,-16.72,882.26,37.29,5.06,2.01,-15.86,0.75,10,1.375,0.8,10,0,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.8-ad10-an0.45-ax0.75-drop4-stdrop-n0.85,3532,true,23.1117,193,14.26,6.71,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,97.29,-5.28,-2.61,2.34,-16.72,882.66,37.69,5.46,2.01,-15.86,0.75,10,1.375,0.8,10,0.45,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.375-ab0.8-ad8-an0.45-ax0.9-drop4-stkeep-base-n0.85,3533,true,23.1104,195.84,17.1,9.55,1.69,-15.86,69.21,1.86,-1.54,2.59,-9.57,96.75,-5.82,-3.15,2.33,-16.73,884.92,39.95,7.72,2.01,-15.86,0.85,10,1.375,0.8,8,0.45,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd6-sx1.25-ab0.9-ad12-an0-ax0.75-dropinf-stdrop-n0.85,3534,true,23.1087,189,10.26,2.71,1.65,-15.86,71.2,3.85,0.45,2.65,-9.57,99.44,-3.13,-0.46,2.37,-16.72,886.75,41.78,9.55,2.01,-15.86,0.75,6,1.25,0.9,12,0,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.25-ab0.8-ad10-an0.25-ax0.75-drop6-stdrop-n0.85,3535,true,23.1087,193.15,14.41,6.86,1.68,-15.86,69.95,2.6,-0.8,2.62,-9.57,97.52,-5.05,-2.38,2.35,-16.72,884.07,39.1,6.87,2.01,-15.86,0.75,10,1.25,0.8,10,0.25,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.9-ad10-an0.45-ax0.9-drop6-stadverse-scale-n0.85,3536,true,23.1054,194.57,15.83,8.28,1.69,-15.86,69.52,2.17,-1.23,2.61,-9.57,98.12,-4.45,-1.78,2.35,-16.72,889.32,44.35,12.12,2.02,-15.86,0.75,10,1.125,0.9,10,0.45,0.9,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd10-sx1.375-ab0.9-ad8-an0-ax0.75-dropinf-stdrop-n0.85,3537,true,23.104,192.99,14.25,6.7,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,97.7,-4.87,-2.2,2.35,-16.72,884.66,39.69,7.46,2.01,-15.86,0.75,10,1.375,0.9,8,0,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.9-ad12-an0-ax0.75-drop6-stdrop-n0.85,3538,true,23.104,192.99,14.25,6.7,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,97.82,-4.75,-2.08,2.35,-16.72,885.31,40.34,8.11,2.01,-15.86,0.75,10,1.375,0.9,12,0,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.9-ad12-an0.25-ax0.75-drop6-stdrop-n0.85,3539,true,23.104,192.99,14.25,6.7,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,97.82,-4.75,-2.08,2.35,-16.72,885.31,40.34,8.11,2.01,-15.86,0.75,10,1.375,0.9,12,0.25,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.9-ad10-an0.45-ax0.9-drop6-stkeep-base-n0.85,3540,true,23.1032,196.26,17.52,9.97,1.69,-15.86,69.07,1.72,-1.68,2.59,-9.57,97.93,-4.64,-1.97,2.35,-16.73,891.45,46.48,14.25,2.02,-15.86,0.85,10,1.25,0.9,10,0.45,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.125-ab0.8-ad8-an0-ax0.75-drop6-stadverse-scale-n0.85,3541,true,23.1021,194.32,15.58,8.03,1.69,-15.86,69.6,2.25,-1.15,2.61,-9.57,97.28,-5.29,-2.62,2.35,-16.72,884.74,39.77,7.54,2.02,-15.86,0.75,10,1.125,0.8,8,0,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd8-sx1.375-ab0.8-ad12-an0-ax0.9-dropinf-stdrop-n0.85,3542,true,23.1005,190.23,11.49,3.94,1.66,-15.86,70.83,3.48,0.08,2.64,-9.57,98.25,-4.32,-1.65,2.36,-16.72,882.9,37.93,5.7,2.01,-15.86,0.75,8,1.375,0.8,12,0,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd6-sx1.25-ab0.8-ad10-an0.25-ax0.75-dropinf-stadverse-scale-n0.85,3543,true,23.0973,190.78,12.04,4.49,1.66,-15.86,70.7,3.35,-0.05,2.63,-9.57,98.29,-4.28,-1.61,2.36,-16.72,884.22,39.25,7.02,2.01,-15.86,0.75,6,1.25,0.8,10,0.25,0.75,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0-ax0.75-drop4-stdrop-n0.85,3544,true,23.0963,193.84,15.1,7.55,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.24,-4.33,-1.66,2.36,-16.72,888.64,43.67,11.44,2.02,-15.86,0.75,10,1.125,0.9,8,0,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0.25-ax0.75-drop4-stdrop-n0.85,3545,true,23.0963,193.84,15.1,7.55,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.24,-4.33,-1.66,2.36,-16.72,888.64,43.67,11.44,2.02,-15.86,0.75,10,1.125,0.9,8,0.25,0.75,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd10-sx1.25-ab0.8-ad10-an0-ax0.9-drop6-stkeep-base-n0.85,3546,true,23.0953,196.22,17.48,9.93,1.69,-15.86,69.08,1.73,-1.67,2.59,-9.57,97.32,-5.25,-2.58,2.34,-16.73,888.25,43.28,11.05,2.01,-15.86,0.85,10,1.25,0.8,10,0,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.25-ab0.8-ad10-an0.45-ax0.9-drop4-stkeep-base-n0.85,3547,true,23.0953,196.22,17.48,9.93,1.69,-15.86,69.08,1.73,-1.67,2.59,-9.57,97.4,-5.17,-2.5,2.34,-16.73,888.65,43.68,11.45,2.01,-15.86,0.85,10,1.25,0.8,10,0.45,0.9,4,keep-base,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.85-sd10-sx1.375-ab0.9-ad12-an0-ax0.75-dropinf-stdrop-n0.85,3548,true,23.0939,189.73,10.99,3.44,1.66,-15.86,70.99,3.64,0.24,2.64,-9.57,99.24,-3.33,-0.66,2.37,-16.72,887.05,42.08,9.85,2.01,-15.86,0.85,10,1.375,0.9,12,0,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.8-ad8-an0-ax0.9-drop4-stdrop-n0.85,3549,true,23.0886,192.97,14.23,6.68,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,96.98,-5.59,-2.92,2.34,-16.72,881.04,36.07,3.84,2.01,-15.86,0.75,10,1.375,0.8,8,0,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.375-ab0.8-ad8-an0.25-ax0.9-drop4-stdrop-n0.85,3550,true,23.0886,192.97,14.23,6.68,1.68,-15.86,70,2.65,-0.75,2.62,-9.57,96.98,-5.59,-2.92,2.34,-16.72,881.04,36.07,3.84,2.01,-15.86,0.75,10,1.375,0.8,8,0.25,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd8-sx1.25-ab0.9-ad10-an0-ax0.75-dropinf-stdrop-n0.85,3551,true,23.0856,190.64,11.9,4.35,1.66,-15.86,70.69,3.34,-0.06,2.64,-9.57,98.91,-3.66,-0.99,2.37,-16.72,886.79,41.82,9.59,2.01,-15.86,0.75,8,1.25,0.9,10,0,0.75,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.25-ab0.8-ad12-an0-ax0.75-drop6-stdrop-n0.85,3552,true,23.0856,193.12,14.38,6.83,1.68,-15.86,69.95,2.6,-0.8,2.62,-9.57,97.69,-4.88,-2.21,2.35,-16.72,884.8,39.83,7.6,2.01,-15.86,0.75,10,1.25,0.8,12,0,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.25-ab0.8-ad12-an0.25-ax0.75-drop6-stdrop-n0.85,3553,true,23.0856,193.12,14.38,6.83,1.68,-15.86,69.95,2.6,-0.8,2.62,-9.57,97.69,-4.88,-2.21,2.35,-16.72,884.8,39.83,7.6,2.01,-15.86,0.75,10,1.25,0.8,12,0.25,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.9-ad10-an0.25-ax0.9-dropinf-stadverse-scale-n0.85,3554,true,23.0819,194.1,15.36,7.81,1.68,-15.86,69.68,2.33,-1.07,2.61,-9.57,99.27,-3.3,-0.63,2.37,-16.72,894.43,49.46,17.23,2.02,-15.86,0.85,6,1.125,0.9,10,0.25,0.9,Infinity,adverse-scale,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:10
sb0.75-sd10-sx1.125-ab0.9-ad8-an0-ax0.9-dropinf-stdrop-n0.85,3555,true,23.0809,193.82,15.08,7.53,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.32,-4.25,-1.58,2.36,-16.72,888.98,44.01,11.78,2.02,-15.86,0.75,10,1.125,0.9,8,0,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.125-ab0.8-ad12-an0.25-ax0.9-dropinf-stdrop-n0.85,3556,true,23.0809,192.15,13.41,5.86,1.67,-15.86,70.23,2.88,-0.52,2.63,-9.57,99.15,-3.42,-0.75,2.37,-16.72,890.38,45.41,13.18,2.02,-15.86,0.85,6,1.125,0.8,12,0.25,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.25-ab0.9-ad12-an0.45-ax0.75-drop6-stdrop-n0.85,3557,true,23.0779,193.11,14.37,6.82,1.68,-15.86,69.95,2.6,-0.8,2.62,-9.57,98.13,-4.44,-1.77,2.35,-16.72,887,42.03,9.8,2.01,-15.86,0.75,10,1.25,0.9,12,0.45,0.75,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.8-ad10-an0-ax0.75-drop4-stadverse-scale-n0.85,3558,true,23.0768,194.41,15.67,8.12,1.69,-15.86,69.56,2.21,-1.19,2.61,-9.57,97.58,-4.99,-2.32,2.35,-16.72,886.29,41.32,9.09,2.02,-15.86,0.75,10,1.125,0.8,10,0,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd10-sx1.125-ab0.8-ad10-an0.25-ax0.75-drop4-stadverse-scale-n0.85,3559,true,23.0768,194.41,15.67,8.12,1.69,-15.86,69.56,2.21,-1.19,2.61,-9.57,97.58,-4.99,-2.32,2.35,-16.72,886.29,41.32,9.09,2.02,-15.86,0.75,10,1.125,0.8,10,0.25,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.75-sd6-sx1.375-ab0.9-ad8-an0.45-ax0.9-dropinf-stdrop-n0.85,3560,true,23.0749,186.58,7.84,0.29,1.64,-15.86,71.94,4.59,1.19,2.66,-9.57,99.43,-3.14,-0.47,2.38,-16.72,882.73,37.76,5.53,2.01,-15.86,0.75,6,1.375,0.9,8,0.45,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.85-sd6-sx1.25-ab0.9-ad8-an0.45-ax0.9-dropinf-stdrop-n0.85,3561,true,23.0749,188.25,9.51,1.96,1.65,-15.86,71.43,4.08,0.68,2.65,-9.57,99.89,-2.68,-0.01,2.38,-16.72,887.73,42.76,10.53,2.01,-15.86,0.85,6,1.25,0.9,8,0.45,0.9,Infinity,drop,0.85,1,adverse-shrunk:44|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0-ax0.9-drop4-stdrop-n0.85,3562,true,23.0732,193.81,15.07,7.52,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.06,-4.51,-1.84,2.36,-16.72,887.67,42.7,10.47,2.02,-15.86,0.75,10,1.125,0.8,12,0,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0.25-ax0.9-drop4-stdrop-n0.85,3563,true,23.0732,193.81,15.07,7.52,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.06,-4.51,-1.84,2.36,-16.72,887.67,42.7,10.47,2.02,-15.86,0.75,10,1.125,0.8,12,0.25,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.8-ad12-an0.45-ax0.9-drop4-stdrop-n0.85,3564,true,23.0732,193.81,15.07,7.52,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.06,-4.51,-1.84,2.36,-16.72,887.67,42.7,10.47,2.02,-15.86,0.75,10,1.125,0.8,12,0.45,0.9,4,drop,0.85,1,adverse-dropped:20|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.125-ab0.9-ad12-an0.45-ax0.9-drop6-stdrop-n0.85,3565,true,23.0732,193.81,15.07,7.52,1.68,-15.86,69.72,2.37,-1.03,2.62,-9.57,98.55,-4.02,-1.35,2.36,-16.72,890.09,45.12,12.89,2.02,-15.86,0.75,10,1.125,0.9,12,0.45,0.9,6,drop,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-dropped:10
sb0.75-sd10-sx1.25-ab0.9-ad10-an0.45-ax0.75-drop6-stadverse-scale-n0.85,3566,true,23.0703,193.9,15.16,7.61,1.68,-15.86,69.74,2.39,-1.01,2.61,-9.57,97.69,-4.88,-2.21,2.35,-16.72,886.27,41.3,9.07,2.01,-15.86,0.75,10,1.25,0.9,10,0.45,0.75,6,adverse-scale,0.85,1,adverse-dropped:14|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd10-sx1.375-ab0.9-ad8-an0.45-ax0.9-drop6-stkeep-base-n0.85,3567,true,23.0644,195.81,17.07,9.52,1.69,-15.86,69.2,1.85,-1.55,2.59,-9.57,97.37,-5.2,-2.53,2.34,-16.73,887.88,42.91,10.68,2.01,-15.86,0.85,10,1.375,0.9,8,0.45,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
sb0.75-sd10-sx1.375-ab0.8-ad8-an0.45-ax0.75-drop4-stadverse-scale-n0.85,3568,true,23.063,193.52,14.78,7.23,1.68,-15.86,69.81,2.46,-0.94,2.62,-9.57,96.74,-5.83,-3.16,2.33,-16.72,880.65,35.68,3.45,2.01,-15.86,0.75,10,1.375,0.8,8,0.45,0.75,4,adverse-scale,0.85,1,adverse-dropped:23|adverse-shrunk:24|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-shrunk:7
sb0.85-sd6-sx1.125-ab0.9-ad8-an0.25-ax0.9-drop6-stkeep-base-n0.85,3569,true,23.0536,198.39,19.65,12.1,1.7,-15.86,68.44,1.09,-2.31,2.57,-9.57,97.94,-4.63,-1.96,2.35,-16.73,894.89,49.92,17.69,2.02,-15.86,0.85,6,1.125,0.9,8,0.25,0.9,6,keep-base,0.85,1,adverse-dropped:11|adverse-shrunk:33|confirm-scaled:78|missing-kept:44|no-reversion:107|none:1084|standalone-adverse-kept:10
